open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1.71979E+12,62766.1,62809.5,62714.4,62714.5,880.89,1.71979E+12,55289054.73,11067,351.819,22085378.72,0
1.71979E+12,62714.4,62795.6,62635.3,62635.4,1073.053,1.71979E+12,67285236.99,13132,359.088,22523768.61,0
1.71979E+12,62635.4,62664.7,62562,62621.9,1054.036,1.71979E+12,65991294.29,13862,436.718,27342903.65,0
1.71979E+12,62621.9,62691.9,62611.2,62682.7,562.891,1.71979E+12,35270150.55,7856,362.831,22735037.94,0
1.71979E+12,62682.8,62744,62660.5,62660.6,496.986,1.71979E+12,31165666.49,7542,319.798,20054755.7,0
1.71979E+12,62660.6,62743,62660.5,62722.7,292.518,1.71979E+12,18343277.19,4783,171.541,10756753.23,0
1.71979E+12,62722.7,62741.7,62677.8,62730.4,307.399,1.71979E+12,19278694.12,5573,173.431,10877406.16,0
1.71979E+12,62730.5,62769.1,62701,62756.3,333.281,1.71979E+12,20908038.39,5864,200.741,12593572.61,0
1.71979E+12,62756.4,62838.4,62756.3,62790.9,588.667,1.71979E+12,36973234.28,7438,380.59,23904323.74,0
1.71979E+12,62790.8,62884,62786.7,62845.5,505.934,1.71979E+12,31797066.97,6756,294.311,18495817.61,0
1.7198E+12,62845.5,62867.7,62792,62842.4,609.313,1.7198E+12,38287650.95,5588,185.776,11673479.81,0
1.7198E+12,62842.5,62935.2,62842.5,62924.6,451.833,1.7198E+12,28419731.58,6297,276.054,17362692.18,0
1.7198E+12,62924.7,62988.8,62881.3,62982.6,1017.12,1.7198E+12,64016011.68,10989,512.291,32246390.94,0
1.7198E+12,62982.6,63356,62975.5,63299.9,6240.045,1.7198E+12,394621407.3,49947,4125.433,260863045.5,0
1.7198E+12,63299.9,63686.5,63259,63642.7,7714.855,1.7198E+12,490029560.2,57689,4780.412,303631343.5,0
1.7198E+12,63642.7,63650,63401.5,63469.5,2592.468,1.7198E+12,164609057.5,23991,1129.425,71713495.21,0
1.7198E+12,63469.5,63535.4,63415,63475.6,998.442,1.7198E+12,63369724.35,13760,454.306,28836003.55,0
1.7198E+12,63475.5,63491.9,63410,63475.3,634.59,1.7198E+12,40272152.76,9354,297.277,18866206.18,0
1.7198E+12,63475.4,63599.2,63462.1,63503.8,857.002,1.7198E+12,54431929.03,12120,515.486,32742204.17,0
1.7198E+12,63503.7,63672.9,63488,63604.4,919.695,1.7198E+12,58475104.27,11298,461.579,29349860.88,0
1.7198E+12,63604.3,63642.6,63548.8,63615.2,600.767,1.7198E+12,38208562.8,8806,260.393,16561184.16,0
1.7198E+12,63615.3,63635.1,63525,63565.5,762.332,1.7198E+12,48457929.71,9163,319.654,20319330.96,0
1.7198E+12,63565.4,63598,63540.4,63591.8,367.855,1.7198E+12,23382753.45,5649,196.362,12481880.47,0
1.7198E+12,63591.9,63730,63575.3,63631.9,2174.617,1.7198E+12,138425023.3,19377,1355.593,86293853.23,0
1.7198E+12,63631.9,63800,63570.4,63763.8,1994.941,1.7198E+12,127103184.9,20938,1368.657,87220092.75,0
1.7198E+12,63763.8,63788.5,63658.6,63666.1,982.13,1.7198E+12,62594793.88,13502,351.819,22424101.34,0
1.7198E+12,63666.1,63715.7,63147.9,63505.1,3479.693,1.7198E+12,220997676.5,33121,1153.351,73261780.35,0
1.7198E+12,63505.1,63603.6,63505,63549.9,864.351,1.7198E+12,54924910.49,12105,444.193,28226982.85,0
1.7198E+12,63549.9,63578.1,63508,63529.2,367.506,1.7198E+12,23351071.08,6892,171.36,10887917.5,0
1.7198E+12,63529.3,63570.1,63517.6,63560.4,646.965,1.7198E+12,41108391.41,9722,339.254,21555958.71,0
1.7198E+12,63560.4,63591.7,63400.1,63430.5,816.512,1.7198E+12,51843290.42,11618,271.755,17256630.12,0
1.7198E+12,63430.5,63477.3,63367.5,63470,780.127,1.7198E+12,49472859.23,11111,339.775,21548757.38,0
1.7198E+12,63469.9,63547.6,63337.5,63380.7,1491.168,1.7198E+12,94583787.46,14629,499.628,31697269.49,0
1.7198E+12,63380.8,63380.8,63266.5,63350,1163.756,1.7198E+12,73690359.1,13727,557.466,35299751.07,0
1.7198E+12,63349.9,63398,63348.9,63368.4,477.13,1.7198E+12,30235780.02,6504,319.433,20242386.62,0
1.7198E+12,63368.3,63437.9,63327.7,63427.1,380.232,1.7198E+12,24099207.99,6661,212.196,13449992.75,0
