open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore,
1.71791E+12,3680.46,3684.31,3679.66,3684.02,4770.915,1.71791E+12,17566063.58,11791,2456.355,9044993.608,0,
1.71791E+12,3684.02,3686.68,3680.8,3682.28,13066.459,1.71791E+12,48134032.67,20653,5540.169,20410497.52,0,
1.71791E+12,3682.28,3689.61,3682.13,3688.79,8205.108,1.71791E+12,30248215.93,13852,4707.339,17353445.01,0,
1.71791E+12,3688.79,3691.21,3686.47,3688.14,8388.179,1.71791E+12,30943473.91,16311,3974.86,14663934.58,0,
1.71791E+12,3688.14,3688.26,3684.33,3686.52,4015.519,1.71792E+12,14800259.16,9621,1753.448,6462432.512,0,
1.71792E+12,3686.52,3689.31,3685.1,3687.86,3874.125,1.71792E+12,14286015.53,8912,2042.654,7532487.92,0,
1.71792E+12,3687.86,3691.8,3687.2,3687.6,6605.626,1.71792E+12,24375820.34,13509,2837.737,10471787.19,0,
1.71792E+12,3687.6,3691.8,3687.28,3688.99,4414.069,1.71792E+12,16287493.01,11057,2256.475,8326814.639,0,
1.71792E+12,3689,3693.01,3688.98,3691.12,9673.973,1.71792E+12,35710143.22,12843,4934.334,18213490.63,0,
1.71792E+12,3691.11,3691.52,3685.46,3687.26,8541.339,1.71792E+12,31498738.51,14225,3408.112,12568499.44,0,
1.71792E+12,3687.3,3689.82,3684.1,3689.35,6006.559,1.71792E+12,22144888.34,12478,3355.811,12372703.06,0,
1.71792E+12,3689.35,3689.65,3687.2,3687.75,2077.239,1.71792E+12,7661465.611,7163,937.5,3457700.905,0,
1.71792E+12,3687.76,3689.49,3687.58,3688.32,3312.529,1.71792E+12,12218869.29,6809,1670.698,6162484.887,0,
1.71792E+12,3688.32,3690.44,3687.84,3688.25,4603.16,1.71792E+12,16982840.95,9735,1920.257,7084937.451,0,
1.71792E+12,3688.26,3692.2,3687.86,3692.2,3245.698,1.71792E+12,11977257.45,6977,1858.874,6859907.627,0,
1.71792E+12,3692.19,3692.84,3690.24,3690.7,4665.179,1.71793E+12,17221065.84,7195,1945.284,7181009.099,0,
1.71793E+12,3690.7,3691.83,3688.5,3690.79,4538.606,1.71793E+12,16745658.55,9330,1984.089,7320442.629,0,
1.71793E+12,3690.8,3693.26,3689.88,3691.5,7644.126,1.71793E+12,28220429.89,12478,4454.271,16443970.24,0,
1.71793E+12,3691.5,3694.59,3690.93,3693.63,5223.541,1.71793E+12,19288692.66,7352,3133.284,11570374.24,0,
1.71793E+12,3693.63,3693.87,3689.74,3691.18,4602.456,1.71793E+12,16994694.4,6672,1668.286,6159836.835,0,
1.71793E+12,3691.17,3691.18,3687.87,3688.43,2759.312,1.71793E+12,10179129.1,7796,1194.576,4406398.937,0,
1.71793E+12,3688.44,3689.73,3687.13,3688.22,2142.442,1.71793E+12,7902425.66,7013,1114.672,4111561.032,0,
1.71793E+12,3688.22,3690,3686.89,3687.52,3638.036,1.71793E+12,13418690.55,7368,1450.308,5349387.979,0,
1.71793E+12,3687.52,3690.93,3687.25,3690.56,2385.2,1.71793E+12,8799946.66,5721,1432.273,5284038.424,0,
1.71793E+12,3690.56,3696.3,3690.07,3695.61,9135.776,1.71793E+12,33744735.86,12797,6091.745,22500233.98,0,
1.71793E+12,3695.61,3695.61,3691.96,3695.15,5370.218,1.71793E+12,19836609.7,9088,2565.498,9476202.877,0,
1.71793E+12,3695.15,3696.56,3692.56,3695.93,6193.892,1.71794E+12,22888287.74,13590,2979.579,11010536.85,0,
1.71794E+12,3695.93,3696.15,3690.95,3690.96,5419.138,1.71794E+12,20019631.3,11313,2109.785,7794217.939,0,
1.71794E+12,3690.96,3701.59,3690.84,3700.27,15370.259,1.71794E+12,56837754.1,23837,8577.924,31718225.35,0,
1.71794E+12,3700.27,3714.93,3699.41,3706.2,40923.495,1.71794E+12,151742860,52165,21825.726,80935640.04,0,
1.71794E+12,3706.21,3709.7,3699.03,3701.7,29647.262,1.71794E+12,109799861.9,29735,11924.445,44165455.55,0,
1.71794E+12,3701.71,3701.71,3688.01,3691.99,27838.602,1.71794E+12,102795382.5,32789,12058.342,44525753.57,0,
1.71794E+12,3691.99,3692,3682.05,3687.98,19272.079,1.71794E+12,71053340.08,27899,8574.697,31614069.56,0,
1.71794E+12,3687.98,3691.63,3686,3688.69,11505.351,1.71794E+12,42449461.94,18299,6241.273,23028446.63,0,
1.71794E+12,3688.7,3695.46,3688.43,3691.89,9580.837,1.71794E+12,35381948.62,16141,5089.676,18795708.38,0,
1.71794E+12,3691.9,3696,3685.3,3686.89,9261.377,1.71794E+12,34192301.91,15445,5158.231,19046114.53,0,
1.71794E+12,3686.88,3692.67,3684,3692.67,8501.548,1.71794E+12,31365007.71,16248,4739.165,17486095.07,0,
1.71794E+12,3692.67,3693.63,3689,3693.62,5119.861,1.71795E+12,18901574.1,8851,2580.179,9525919.016,0,
1.71795E+12,3693.63,3695.62,3692.34,3694.36,5655.554,1.71795E+12,20894239.9,10758,3919.207,14479185.87,0,
1.71795E+12,3694.37,3696.95,3689.64,3690.99,6136.186,1.71795E+12,22663337.31,13551,3606.225,13320195.87,0,
1.71795E+12,3690.99,3694.03,3689.82,3691.23,8005.559,1.71795E+12,29556916.47,12109,3616.715,13353280.18,0,
1.71795E+12,3691.23,3695.35,3690.35,3691.63,4683.486,1.71795E+12,17295812.77,9173,2955.087,10912772.78,0,
1.71795E+12,3691.62,3695.06,3690.41,3694.1,3811.634,1.71795E+12,14075826.26,9034,1975.371,7294858.936,0,
1.71795E+12,3694.1,3696,3691.8,3694.58,4193.11,1.71795E+12,15489461.6,10288,2433.492,8989445.938,0,
1.71795E+12,3694.58,3703.07,3694.58,3698.2,14011.262,1.71795E+12,51846029.71,18536,7079.138,26193378.56,0,
1.71795E+12,3698.19,3699.91,3695.22,3699.91,3812.422,1.71795E+12,14097023.44,8419,2247.174,8309516.228,0,
1.71795E+12,3699.9,3704.01,3699.9,3703.76,6226.395,1.71795E+12,23049690.58,9338,4145.166,15345591.21,0,
1.71795E+12,3703.75,3703.78,3696.13,3696.28,6248.019,1.71795E+12,23113167.48,11029,1574.609,5825003.111,0,
1.71795E+12,3696.29,3699.1,3694.2,3698.23,5421.809,1.71796E+12,20042387.69,8975,3074.991,11367551.97,0,
1.71796E+12,3698.24,3702.5,3698.23,3701.72,4716.399,1.71796E+12,17456129.55,8798,2787.877,10318033.03,0,
1.71796E+12,3701.72,3707.25,3699.63,3706.3,10245.846,1.71796E+12,37946656.57,13783,6570.694,24336487.28,0,
1.71796E+12,3706.3,3709.81,3705,3707.32,7704.226,1.71796E+12,28560700.47,13976,5000.206,18536901.34,0,
1.71796E+12,3707.32,3709.22,3704.74,3706.41,5190.065,1.71796E+12,19236943.14,10891,2594.836,9618276.399,0,
1.71796E+12,3706.41,3710.64,3701.45,3706.42,9790.386,1.71796E+12,36296973.35,15271,4491.344,16652103.9,0,
1.71796E+12,3706.42,3711.85,3704.78,3710.06,8076.408,1.71796E+12,29951409.25,14070,5650.404,20953747.61,0,
1.71796E+12,3710.06,3710.4,3706.32,3706.91,3690.905,1.71796E+12,13687739.14,9258,2056.119,7625046.439,0,
1.71796E+12,3706.91,3706.91,3699.51,3701.33,7867.054,1.71796E+12,29130643.67,13789,3844.83,14237135.03,0,
1.71796E+12,3701.33,3704.05,3699.6,3702.72,4341.316,1.71796E+12,16070047.95,10409,2695.082,9975802.226,0,
1.71796E+12,3702.71,3706.45,3701.56,3703.56,3648.232,1.71796E+12,13513987.03,9369,1790.566,6632915.348,0,
1.71796E+12,3703.57,3706,3701.01,3701.01,2240.765,1.71796E+12,8298134.449,7861,816.12,3022362.312,0,
1.71797E+12,3701.01,3701.5,3696,3700.27,7161.437,1.71797E+12,26490430.84,13077,3411.94,12621813.49,0,
1.71797E+12,3700.28,3702,3698.67,3701.22,3279.296,1.71797E+12,12135297.99,8121,1939.171,7176340.032,0,
1.71797E+12,3701.22,3703.79,3700.39,3702.13,3069.444,1.71797E+12,11364019.83,10076,1698.165,6287030.912,0,
1.71797E+12,3702.13,3702.99,3700.59,3702.7,1799.34,1.71797E+12,6660776.744,6147,836.863,3097972.555,0,
1.71797E+12,3702.7,3703.59,3697.3,3702.68,3154.404,1.71797E+12,11672169.8,9555,1833.563,6784297.078,0,
1.71797E+12,3702.68,3724.73,3695,3716.46,50147.795,1.71797E+12,186186564.2,48450,28316.505,105162398.7,0,
1.71797E+12,3716.46,3719.85,3711.15,3715.71,14567.709,1.71797E+12,54127962.12,22137,5464.096,20303641.23,0,
1.71797E+12,3715.7,3719.88,3711.4,3711.4,5602.35,1.71797E+12,20816905.36,13215,2875.478,10685371.08,0,
1.71797E+12,3711.4,3713.41,3707.89,3708.21,6382.651,1.71797E+12,23682857.8,14036,2975.531,11041844.13,0,
1.71797E+12,3708.21,3709.29,3707.21,3709.01,2637.237,1.71797E+12,9779444.661,8275,1469.44,5448987.21,0,
1.71797E+12,3709.02,3709.6,3707.22,3707.51,3226.921,1.71797E+12,11966004.2,9500,1515.231,5618540.065,0,
1.71797E+12,3707.51,3709.06,3705.95,3709.05,2494.269,1.71798E+12,9247459.681,8795,1344.882,4986238.396,0,
1.71798E+12,3709.06,3710.4,3705.39,3705.4,4370.434,1.71798E+12,16204090.62,10712,1995.105,7397881.301,0,
1.71798E+12,3705.39,3708.05,3703.93,3707.67,3974.477,1.71798E+12,14729937.27,9658,2326.142,8621505.985,0,
1.71798E+12,3707.67,3708.08,3701,3701.74,10552.164,1.71798E+12,39094276.39,14496,5058.879,18742388.17,0,
1.71798E+12,3701.75,3701.75,3695.01,3697.98,12180.892,1.71798E+12,45048832.04,18626,5254.125,19431490.42,0,
1.71798E+12,3697.97,3700,3696.27,3698.1,3966.853,1.71798E+12,14672026.32,9028,2425.585,8971593.314,0,
1.71798E+12,3698.1,3698.22,3687.38,3695.48,14597.508,1.71798E+12,53902577.69,19061,5783.328,21353669.6,0,
1.71798E+12,3695.47,3695.47,3686.62,3691.8,13342.884,1.71798E+12,49258574.25,15827,6548.048,24174311.73,0,
1.71798E+12,3691.81,3694.62,3691.15,3693.13,4191.854,1.71798E+12,15480223.67,8750,2540.629,9382204.01,0,
1.71798E+12,3693.13,3697.97,3692,3697.52,4425.093,1.71798E+12,16353068.86,9577,3099.329,11454011.11,0,
1.71798E+12,3697.52,3697.6,3692.6,3693.85,3997.067,1.71798E+12,14766901.16,9415,1789.047,6609879.397,0,
1.71798E+12,3693.85,3695.46,3692.24,3695.26,2733.249,1.71799E+12,10096758.23,7101,1617.179,5973840.631,0,
1.71799E+12,3695.26,3698.98,3695.25,3696.21,11120.713,1.71799E+12,41112834.22,12682,5437.341,20102205.62,0,
1.71799E+12,3696.21,3697.63,3695,3695.75,2402.132,1.71799E+12,8879200.303,7912,1432.896,5296573.55,0,
1.71799E+12,3695.75,3695.76,3691.51,3692.26,5358.363,1.71799E+12,19786999.97,14629,1937.995,7156165.644,0,
1.71799E+12,3692.26,3692.27,3690,3691.76,4672.387,1.71799E+12,17245184.33,8062,1707.267,6301290.571,0,
1.71799E+12,3691.76,3693.46,3690.07,3693.45,3522.587,1.71799E+12,13004501.67,8042,1710.213,6313808.011,0,
1.71799E+12,3693.45,3693.48,3691.2,3691.51,2385.061,1.71799E+12,8806804.824,7854,1014.691,3746663.043,0,
1.71799E+12,3691.51,3691.52,3681.56,3685.73,13174.721,1.71799E+12,48546263.18,21252,6000.298,22107862.8,0,
1.71799E+12,3685.72,3686,3681.3,3683.94,8793.341,1.71799E+12,32387792.29,15588,4539.34,16719105.32,0,
1.71799E+12,3683.94,3689.53,3681.95,3689.36,6804.129,1.71799E+12,25082587.54,12316,4818.909,17764882.98,0,
1.71799E+12,3689.35,3691.03,3688,3690.27,5047.665,1.71799E+12,18625326.87,9316,3345.953,12346022.33,0,
1.71799E+12,3690.28,3694.38,3689.28,3692.27,4822.646,1.718E+12,17805837.44,9686,3081.68,11377637.55,0,
1.718E+12,3692.27,3692.54,3689.03,3690.06,3931.043,1.718E+12,14509049.83,8098,1619.801,5978420.696,0,
1.718E+12,3690.06,3691.2,3686.4,3686.58,4917.266,1.718E+12,18138821.11,10021,2218.578,8184298.304,0,
1.718E+12,3686.59,3689.82,3686.2,3688.08,2754.849,1.718E+12,10160477.89,7516,1459.284,5382395.408,0,
1.718E+12,3688.08,3688.09,3683.3,3685.86,6693.579,1.718E+12,24666949.3,13515,3553.161,13094161.15,0,
1.718E+12,3685.85,3685.85,3677.46,3684.12,11428.151,1.718E+12,42069056.36,18574,4059.429,14945670.99,0,
1.718E+12,3684.11,3685.51,3679.1,3681.4,6544.545,1.718E+12,24102843.51,13743,3986.136,14680886.04,0,
1.718E+12,3681.4,3684,3674.97,3677.9,14728.905,1.718E+12,54165278.09,24226,7274.314,26752427.14,0,
1.718E+12,3677.9,3677.9,3671.03,3673.43,14610.782,1.718E+12,53675465.52,22664,7020.053,25789233.36,0,
1.718E+12,3673.43,3673.71,3660,3671.88,33590.427,1.718E+12,123220513.6,41591,16087.672,59022398.3,0,
1.718E+12,3671.88,3677.6,3671.75,3673.35,12880.419,1.718E+12,47331162.14,19582,8331.883,30616224.32,0,
1.718E+12,3673.35,3673.54,3667.6,3669.38,13203.099,1.71801E+12,48450429.83,19291,6178.285,22672706.74,0,
1.71801E+12,3669.37,3669.38,3642.6,3649.16,58932.572,1.71801E+12,215455899.6,61973,23384.687,85521560.2,0,
1.71801E+12,3649.16,3666.4,3648,3664.02,37977.053,1.71801E+12,138982934.1,43352,23670.657,86626703.26,0,
1.71801E+12,3664.01,3673.77,3663.5,3672.52,16334.328,1.71801E+12,59948321.93,22737,10330.539,37912607.06,0,
1.71801E+12,3672.52,3674.98,3671.2,3672.71,9765.831,1.71801E+12,35872605.42,14888,4466.244,16405844.23,0,
1.71801E+12,3672.7,3674.44,3670.09,3672.07,7901.975,1.71801E+12,29021914.52,11489,5057.216,18574691.06,0,
1.71801E+12,3672.07,3675.89,3666.11,3673.45,8853.673,1.71801E+12,32502363.34,16782,5112.455,18768500.1,0,
1.71801E+12,3673.44,3675.5,3663.12,3664.89,10995.502,1.71801E+12,40331695.3,17648,4066.516,14920445.61,0,
1.71801E+12,3664.9,3674.47,3658.95,3673.6,17875.067,1.71801E+12,65565908.9,25407,9460.288,34703118.96,0,
1.71801E+12,3673.6,3676.41,3671.62,3674.63,7374.958,1.71801E+12,27095913.39,15685,3618.294,13293994.93,0,
1.71801E+12,3674.63,3680,3671.42,3676.82,12126.243,1.71801E+12,44573318.12,18766,6714.75,24682274.34,0,
1.71801E+12,3676.83,3682.78,3671.23,3672.52,12977.403,1.71802E+12,47730407.86,18696,4594.694,16900900.25,0,
1.71802E+12,3672.51,3678.12,3672.51,3676.11,4607.461,1.71802E+12,16937073.34,11325,2563.43,9423135.961,0,
1.71802E+12,3676.11,3679.78,3675.77,3679.08,6392.147,1.71802E+12,23510316.33,12213,3363.74,12372232.27,0,
1.71802E+12,3679.08,3679.49,3673.01,3673.83,6290.862,1.71802E+12,23126919.6,10801,2147.322,7894778.831,0,
1.71802E+12,3673.84,3678.18,3673.83,3675.38,9629.549,1.71802E+12,35399394.74,11755,4318.129,15873602.99,0,
1.71802E+12,3675.38,3683.19,3672.77,3682.06,14766.297,1.71802E+12,54303658.32,17138,8657.731,31840174.12,0,
1.71802E+12,3682.06,3682.95,3674.46,3677.14,8015.796,1.71802E+12,29480134.78,12055,3440.6,12652489.37,0,
1.71802E+12,3677.14,3678.17,3670.21,3674.12,7037.043,1.71802E+12,25852070.82,11723,2872.834,10553175.39,0,
1.71802E+12,3674.12,3682.95,3672.76,3682.94,5717.359,1.71802E+12,21033397.18,12329,3376.565,12421529.27,0,
1.71802E+12,3682.94,3682.95,3676,3676.54,8169.987,1.71802E+12,30058286.86,9903,2403.463,8841806.122,0,
1.71802E+12,3676.55,3683.84,3673.73,3676.5,7634.44,1.71802E+12,28094274.86,13908,3157.185,11618636.95,0,
1.71802E+12,3676.5,3677.79,3671.82,3671.89,11350.992,1.71803E+12,41709049.25,16376,5230.988,19222275.99,0,
1.71803E+12,3671.9,3676,3666.32,3673.51,16550.655,1.71803E+12,60762643.51,22468,8552.583,31402887.88,0,
1.71803E+12,3673.51,3681.71,3666.21,3679.34,21741.004,1.71803E+12,79936636.65,29476,10910.948,40121767.49,0,
1.71803E+12,3679.34,3680.8,3667.67,3674.61,18218.556,1.71803E+12,66918949.03,25382,8362.613,30714974.77,0,
1.71803E+12,3674.61,3676.24,3663.74,3666,22119.135,1.71803E+12,81173923.18,26381,10366.7,38041017.42,0,
1.71803E+12,3666.01,3671.7,3664.5,3671.7,8465.743,1.71803E+12,31052429.02,15947,5092.46,18679440.98,0,
1.71803E+12,3671.7,3681.94,3669.39,3675.72,21604.956,1.71803E+12,79462995.11,28442,10352.084,38073992.66,0,
1.71803E+12,3675.71,3682,3675.71,3681.97,7482.576,1.71803E+12,27529304.25,14183,4241.409,15604690.34,0,
1.71803E+12,3681.97,3690.32,3678.12,3686.87,25121.224,1.71803E+12,92571543.52,30222,12780.401,47097967.34,0,
1.71803E+12,3686.87,3696.99,3686.86,3691.98,28032.544,1.71803E+12,103521301.4,34630,14559.349,53767085.79,0,
1.71803E+12,3691.98,3698,3689.04,3696.92,16130.865,1.71803E+12,59595110.63,29047,8232.334,30415683.31,0,
1.71803E+12,3696.92,3715.49,3695.24,3703.59,50891.144,1.71804E+12,188576855.8,62542,26749.151,99113910.48,0,
1.71804E+12,3703.59,3707,3693.24,3694.16,26679.849,1.71804E+12,98681604.96,42430,12716.121,47032411.79,0,
1.71804E+12,3694.17,3700.07,3684.11,3689.72,19137.25,1.71804E+12,70630460.52,29579,8451.984,31199937.14,0,
1.71804E+12,3689.72,3698.05,3685.05,3696.11,13155.62,1.71804E+12,48560961.74,23318,7828.611,28901897.24,0,
1.71804E+12,3696.1,3701.94,3695.56,3699.8,11140.608,1.71804E+12,41207337.99,18102,5903.13,21834518.35,0,
1.71804E+12,3699.8,3700.77,3690.18,3692.38,7723.379,1.71804E+12,28535504.78,16764,3575.26,13210924.52,0,
1.71804E+12,3692.38,3695.09,3688.39,3692.38,4825.617,1.71804E+12,17816336.04,11996,2723.438,10055973.21,0,
1.71804E+12,3692.38,3693.32,3688.16,3689.83,3869.371,1.71804E+12,14280647.08,11830,2017.042,7444323.924,0,
1.71804E+12,3689.83,3698.79,3689.53,3697.82,5706.101,1.71804E+12,21087345.28,13546,3673.831,13576360.87,0,
1.71804E+12,3697.82,3701,3690.54,3699.6,6648.775,1.71804E+12,24574028.32,14703,3975.008,14694097.83,0,
1.71804E+12,3699.6,3702.59,3686.14,3687.07,12451.6,1.71804E+12,45980719.61,22204,6264.255,23134663.1,0,
1.71804E+12,3687.07,3690.62,3678,3689.5,20939.589,1.71805E+12,77116611.5,29048,9783.877,36038075.35,0,
1.71805E+12,3689.5,3693.79,3688,3689.36,6238.845,1.71805E+12,23030338.14,13754,3007.891,11104211.64,0,
1.71805E+12,3689.36,3690,3672,3677.76,26888.823,1.71805E+12,98877529.65,34966,9892.297,36378779.48,0,
1.71805E+12,3677.76,3684.83,3672.47,3684.43,14150.198,1.71805E+12,52067624.65,22491,10216.902,37597309.85,0,
1.71805E+12,3684.43,3684.64,3677,3677.7,4732.686,1.71805E+12,17420866.42,16540,2266.605,8344509.028,0,
1.71805E+12,3677.7,3678.39,3665.46,3670.07,25165.7,1.71805E+12,92375429.23,33099,9480.13,34797541.77,0,
1.71805E+12,3670.07,3670.08,3651.35,3653.34,31049.036,1.71805E+12,113613013.9,49136,14114.188,51646231.33,0,
1.71805E+12,3653.33,3668.32,3651.91,3668.31,21777.795,1.71805E+12,79758095.03,33993,13908.589,50938462.88,0,
1.71805E+12,3668.32,3676.77,3666.84,3674.89,14259.104,1.71805E+12,52360788.1,21971,8613.287,31628016.48,0,
1.71805E+12,3674.9,3676.25,3669.78,3673.52,7764.156,1.71805E+12,28520136.02,13438,4375.102,16071200.2,0,
1.71805E+12,3673.52,3679.11,3672.32,3676.81,6929.639,1.71805E+12,25475340.64,12764,5177.173,19033048.26,0,
1.71805E+12,3676.81,3676.81,3667.09,3669.29,6087.517,1.71805E+12,22347812.89,13722,1815.32,6664491.854,0,
1.71806E+12,3669.29,3675.4,3669,3675.32,3403.943,1.71806E+12,12499161.25,11827,1921.133,7054673.189,0,
1.71806E+12,3675.32,3676.28,3672.44,3675.03,3252.496,1.71806E+12,11952260.61,12016,1739.77,6393375.033,0,
1.71806E+12,3675.03,3675.04,3667.76,3673.39,6700.783,1.71806E+12,24601430,15107,2900.101,10646817.16,0,
1.71806E+12,3673.38,3676.11,3671.23,3676.11,3946.07,1.71806E+12,14498627.82,12567,2285.32,8396795.736,0,
1.71806E+12,3676.1,3676.11,3670.41,3672.27,2652.586,1.71806E+12,9742853.799,11703,1238.08,4547107.355,0,
1.71806E+12,3672.26,3676.68,3671.8,3676.67,4101.973,1.71806E+12,15071829.52,11275,2686.035,9869198.003,0,
1.71806E+12,3676.68,3679,3674.56,3675.54,5408.692,1.71806E+12,19884250.32,13665,3012.253,11073881.29,0,
1.71806E+12,3675.54,3677.91,3671.24,3672.89,4645.365,1.71806E+12,17069192.98,13246,2138.338,7857344.431,0,
1.71806E+12,3672.88,3672.88,3660.78,3670.78,21607.091,1.71806E+12,79206512.7,24905,9156.467,33557274.38,0,
1.71806E+12,3670.78,3671.06,3667,3669.66,5537.093,1.71806E+12,20317617.11,12731,2901.049,10645147.25,0,
1.71806E+12,3669.65,3675,3667.2,3672.33,8915.277,1.71806E+12,32724289,18972,5718.794,20990955.45,0,
1.71806E+12,3672.33,3674.88,3670,3670,9734.246,1.71807E+12,35749251.54,15936,4403.715,16173121.86,0,
1.71807E+12,3670,3672.83,3662.78,3666.29,14287.126,1.71807E+12,52409189.8,21232,7290.657,26742013,0,
1.71807E+12,3666.29,3668.46,3663,3664.76,9501.041,1.71807E+12,34830153.14,16114,3836.066,14063299.49,0,
1.71807E+12,3664.76,3671.28,3663.63,3671.27,7670.867,1.71807E+12,28125445.97,14339,5551.35,20356075.48,0,
1.71807E+12,3671.28,3671.91,3665.57,3669.32,4616.137,1.71807E+12,16934445.82,10348,2125.847,7798380.311,0,
1.71807E+12,3669.31,3672,3665.96,3666.3,5857.338,1.71807E+12,21484295.3,12149,2474.872,9078331.378,0,
1.71807E+12,3666.3,3668.77,3600,3627.54,155496.288,1.71807E+12,564176898,163780,66010.947,239536843.5,0,
1.71807E+12,3627.54,3646,3608.03,3611.46,105142.243,1.71807E+12,380970154.3,121244,51117.668,185243370.7,0,
1.71807E+12,3611.47,3615.63,3560,3596.61,163369.275,1.71807E+12,586251625.8,173911,67541.557,242434099.6,0,
1.71807E+12,3596.6,3597,3586.65,3594.5,33849.413,1.71807E+12,121579782.7,57556,19169.815,68857697.42,0,
1.71807E+12,3594.49,3607.79,3593.66,3603.68,32480.49,1.71807E+12,117010572.3,43563,18679,67286965.33,0,
1.71807E+12,3603.69,3609.68,3599.68,3606.88,13023.324,1.71808E+12,46966215.6,25190,6555.151,23640796.33,0,
1.71808E+12,3606.88,3614.46,3591,3610.38,43244.923,1.71808E+12,155811577.6,47498,22879.022,82444630.4,0,
1.71808E+12,3610.38,3610.78,3597,3598.01,16145.389,1.71808E+12,58151060.38,28775,6622.005,23845511.42,0,
1.71808E+12,3598,3599.59,3594.06,3596.75,10824.475,1.71808E+12,38936494.65,20772,5183.735,18646555.06,0,
1.71808E+12,3596.75,3596.75,3536.85,3564.97,115778.832,1.71808E+12,413340368.8,126452,38689.246,138173266.3,0,
1.71808E+12,3564.97,3574.77,3533.67,3550.39,102652.412,1.71808E+12,364771445,115181,48499.936,172378017.8,0,
1.71808E+12,3550.23,3569.37,3533.62,3567.78,71035.98,1.71808E+12,252290650.3,87303,36146.959,128407364.2,0,
1.71808E+12,3567.78,3569.58,3562.31,3566.31,22370.449,1.71808E+12,79770584.77,29705,10968.955,39115720.25,0,
1.71808E+12,3566.32,3568.26,3556.8,3560.33,26221.162,1.71808E+12,93432093.33,31722,10402.112,37063825.75,0,
1.71808E+12,3560.32,3568.28,3560,3566.56,10535.549,1.71808E+12,37553663.96,20873,5189.337,18500780.85,0,
1.71808E+12,3566.56,3566.83,3558.33,3560.79,13896.324,1.71808E+12,49504741.37,20415,5626.981,20045338.76,0,
1.71808E+12,3560.8,3566.28,3541.98,3562.6,34033.527,1.71809E+12,121019288.1,46462,17548.943,62424221.39,0,
1.71809E+12,3562.61,3570.66,3560.35,3569.79,18273.997,1.71809E+12,65182185.59,31578,10504.369,37470585.95,0,
1.71809E+12,3569.79,3570.82,3551.08,3558.42,28975.665,1.71809E+12,103111468.4,40712,12772.709,45444385.48,0,
1.71809E+12,3558.42,3558.91,3550,3551.28,13803.45,1.71809E+12,49064715.2,29057,6969.199,24772636.51,0,
1.71809E+12,3551.28,3555.46,3501.12,3541.89,95583.189,1.71809E+12,337610852.7,102316,38311.453,135424629.4,0,
1.71809E+12,3541.89,3549.99,3533.39,3541,37301.264,1.71809E+12,132178999,53507,19653.809,69648895.84,0,
1.71809E+12,3541.01,3547.08,3540,3545.47,17745.404,1.71809E+12,62867580.14,27820,8177.746,28972645.14,0,
1.71809E+12,3545.47,3545.47,3526.63,3532.3,26220.539,1.71809E+12,92697620.83,37813,11357.461,40149554.16,0,
1.71809E+12,3532.3,3538.46,3523.52,3535.24,29638.455,1.71809E+12,104656213.5,39862,16289.469,57525988.82,0,
1.71809E+12,3535.34,3545.45,3505,3508.78,94765.722,1.71809E+12,333760118.9,85771,37106.378,130736455.8,0,
1.71809E+12,3508.79,3526.3,3503.33,3524.51,50770.839,1.71809E+12,178518959.2,66750,26779.353,94178676.7,0,
1.71809E+12,3524.51,3539,3524.18,3538.52,24397.205,1.7181E+12,86209318.06,37640,14316.74,50580965.71,0,
1.7181E+12,3538.52,3539,3531.52,3535.59,14703.226,1.7181E+12,51987778.25,27879,7001.491,24755877.71,0,
1.7181E+12,3535.58,3543.05,3535.01,3536.01,11532.549,1.7181E+12,40806653.99,23447,6185.701,21888825.87,0,
1.7181E+12,3536,3538.21,3523.25,3527.49,23215.594,1.7181E+12,81958390.78,35683,8144.31,28742297.55,0,
1.7181E+12,3527.5,3533.86,3520.88,3527.01,22446.766,1.7181E+12,79178020.27,44867,10940.005,38592896.64,0,
1.7181E+12,3527.01,3528.62,3505.55,3516.23,50592.35,1.7181E+12,177882113.1,68890,23660.732,83200266.18,0,
1.7181E+12,3516.23,3539,3507.11,3538.22,53530.271,1.7181E+12,188672460.6,77018,29106.788,102638310.5,0,
1.7181E+12,3538.22,3550.37,3536,3547,39403.459,1.7181E+12,139685103,54071,22699.567,80467173.31,0,
1.7181E+12,3546.99,3547,3537.26,3537.53,14973.365,1.7181E+12,53039627.7,30836,6511.734,23066387.09,0,
1.7181E+12,3537.53,3541.31,3524.5,3530.75,24001.616,1.7181E+12,84759672.87,36740,10692.94,37761818.83,0,
1.7181E+12,3530.75,3543.49,3523.31,3541.65,30591.721,1.7181E+12,108075123.9,52723,16555.853,58496976.93,0,
1.7181E+12,3541.65,3541.65,3531.72,3533.89,18271.494,1.71811E+12,64623182.36,30306,8188.094,28964257.87,0,
1.71811E+12,3533.89,3540.96,3525.78,3539.17,20197.841,1.71811E+12,71342313.7,35452,10195.065,36022648.41,0,
1.71811E+12,3539.18,3539.82,3529.5,3530.87,9619.104,1.71811E+12,34001085.96,24771,3843.647,13587065.63,0,
1.71811E+12,3530.86,3547.26,3526.2,3543.8,21586.128,1.71811E+12,76379698.78,35958,12684.088,44888135.37,0,
1.71811E+12,3543.8,3543.8,3529.38,3530.24,13054.147,1.71811E+12,46158918.32,23269,5347.697,18908322.66,0,
