open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore,
1.71723E+12,67769.1,67794.2,67697.4,67753.4,802.04,1.71723E+12,54336109.23,10945,330.894,22417791.28,0,
1.71723E+12,67753.4,67800,67744.7,67748.6,631.23,1.71723E+12,42782225.88,9634,350.228,23737175.74,0,
1.71723E+12,67748.5,67750,67709,67709.1,338.924,1.71723E+12,22953379.74,6550,156.036,10567199.76,0,
1.71723E+12,67709,67749.9,67678.4,67740.7,234.148,1.71724E+12,15855564.26,6286,127.857,8658331.931,0,
1.71724E+12,67740.7,67758.7,67706.9,67753.8,309.098,1.71724E+12,20937552.31,6627,190.757,12922000.11,0,
1.71724E+12,67753.8,67790,67729.6,67773.4,443.219,1.71724E+12,30035930.77,7007,279.945,18971800.68,0,
1.71724E+12,67773.4,67797,67712.8,67712.8,351.139,1.71724E+12,23794472.69,6988,191.756,12995439.71,0,
1.71724E+12,67712.8,67751.8,67703.6,67732.5,277.344,1.71724E+12,18782412.99,5878,124.648,8441469.007,0,
1.71724E+12,67732.5,67732.5,67670,67670,481.041,1.71724E+12,32564176.23,7608,177.047,11984883.33,0,
1.71724E+12,67670.1,67725.9,67670.1,67725.9,331.28,1.71724E+12,22428023.76,7240,202.444,13705651.98,0,
1.71724E+12,67725.9,67727,67691.8,67713,164.727,1.71724E+12,11154330.66,4823,62.658,4242735.196,0,
1.71724E+12,67712.9,67728,67712.9,67727.9,146.453,1.71724E+12,9918408.494,3450,90.854,6153024.002,0,
1.71724E+12,67728,67742.1,67698,67704,507.173,1.71724E+12,34340336.55,6638,182.268,12341407.39,0,
1.71724E+12,67704,67770,67681.4,67747.1,418.099,1.71724E+12,28316132.45,6410,289.803,19627855.39,0,
1.71724E+12,67747.1,67773.5,67725.5,67764.4,295.134,1.71724E+12,19994447.65,4733,193.373,13100897.18,0,
1.71725E+12,67764.4,67780,67740,67780,265.346,1.71725E+12,17979600.8,4980,127.094,8611859.002,0,
1.71725E+12,67779.9,67936,67757.2,67757.2,2048.021,1.71725E+12,138946961.3,27474,1239.442,84100340.94,0,
1.71725E+12,67757.2,67875.5,67752,67835.3,777.415,1.71725E+12,52729084.34,13032,476.305,32303202.18,0,
1.71725E+12,67835.3,67884.8,67803,67823.4,649.307,1.71725E+12,44057268.09,11237,317.174,21523132.93,0,
1.71725E+12,67823.4,67868.3,67795.5,67799,572.79,1.71725E+12,38853854.05,9902,223.077,15132610.82,0,
1.71725E+12,67799,67849.4,67760,67760,381.575,1.71725E+12,25873625.38,7513,126.67,8589734.095,0,
1.71725E+12,67760,67821,67716,67796.1,635.493,1.71725E+12,43059757.88,11397,321.132,21760260.18,0,
1.71725E+12,67796.1,67860,67796,67840,436.944,1.71725E+12,29639986.88,8307,241.909,16409091.54,0,
1.71725E+12,67840,67920,67828,67852,858.318,1.71725E+12,58260957.46,13826,481.369,32675670.18,0,
1.71725E+12,67852,67853.6,67795,67841.1,517.259,1.71725E+12,35084107.64,8303,324.712,22024628.2,0,
1.71725E+12,67841.2,67850,67791.9,67795.7,390.422,1.71725E+12,26482415.94,7971,194.576,13199309.23,0,
1.71725E+12,67795.6,67854.7,67782.3,67806.1,632.953,1.71726E+12,42922436.76,9677,207.489,14072127.14,0,
1.71726E+12,67806.1,67832,67801,67824.5,197.34,1.71726E+12,13382975.85,4496,120.782,8190950.33,0,
1.71726E+12,67824.6,67831.3,67692.8,67728.2,897.581,1.71726E+12,60823161.75,11003,431.121,29215036.61,0,
1.71726E+12,67728.2,67767.5,67710.4,67717,467.07,1.71726E+12,31639595.15,9034,219.072,14840234.82,0,
1.71726E+12,67717,67758,67644,67758,921.225,1.71726E+12,62366865.1,15299,526.246,35628756.17,0,
1.71726E+12,67758,67764.5,67710,67732.9,268.524,1.71726E+12,18187972.22,6754,151.174,10239692.2,0,
1.71726E+12,67733,67753.1,67684.1,67740,378.86,1.71726E+12,25656034.18,7380,250.659,16974350.19,0,
1.71726E+12,67739.9,67740,67660,67685.3,406.764,1.71726E+12,27538006.76,7361,208.104,14088399.43,0,
1.71726E+12,67685.2,67727.9,67671.6,67723.1,325.621,1.71726E+12,22045811.3,6932,219.219,14841680.01,0,
1.71726E+12,67723.1,67731.8,67694.8,67695.7,173.739,1.71726E+12,11764168.4,4940,90.782,6147017.837,0,
1.71726E+12,67695.7,67867.3,67590,67809.1,4125.408,1.71726E+12,279158456,35980,1799.881,121824374.7,0,
1.71726E+12,67809.1,67850.7,67764.5,67787.7,591.788,1.71727E+12,40128705.95,12382,241.938,16406358.25,0,
1.71727E+12,67787.8,67804.6,67755.3,67756.6,277.983,1.71727E+12,18841286.15,7502,117.923,7992739.768,0,
1.71727E+12,67756.7,67797.5,67750.8,67797.4,213.958,1.71727E+12,14499347.45,8082,114.323,7747501.456,0,
1.71727E+12,67797.5,67808.6,67767.1,67782.5,219.454,1.71727E+12,14876296.28,7874,85.222,5777051.508,0,
1.71727E+12,67782.5,67798.5,67741,67746.7,200.098,1.71727E+12,13560396.49,6865,55.5,3761332.772,0,
1.71727E+12,67746.7,67765.3,67713.1,67754.1,184.744,1.71727E+12,12514122.34,7226,76.363,5172759.64,0,
1.71727E+12,67754.1,67824,67735.1,67811.7,354.668,1.71727E+12,24039292.74,8661,177.456,12029810.85,0,
1.71727E+12,67811.6,67811.7,67766.4,67779.7,219.949,1.71727E+12,14910349.73,6619,78.511,5322282.377,0,
1.71727E+12,67779.7,67810,67740,67740.1,421.362,1.71727E+12,28554816.05,8923,133.118,9021228.779,0,
1.71727E+12,67740,67783.3,67740,67783.2,130.424,1.71727E+12,8837320.013,4505,68.08,4612883.11,0,
1.71727E+12,67783.2,67809.3,67770.6,67809.3,155.26,1.71727E+12,10524789.31,4872,72.046,4883988.69,0,
1.71727E+12,67809.2,67836.9,67768.7,67836.8,238.264,1.71728E+12,16156361.17,5977,152.812,10362532.82,0,
1.71728E+12,67836.9,67837,67736,67752.8,325.457,1.71728E+12,22060742.14,6202,86.315,5851356.672,0,
1.71728E+12,67752.7,67840,67752.7,67791.1,304.516,1.71728E+12,20648267.24,6651,181.649,12316902.11,0,
1.71728E+12,67791.1,67850,67783,67840,287.509,1.71728E+12,19501588.17,6398,154.829,10501844.43,0,
1.71728E+12,67840,67852,67760.3,67787.6,275.163,1.71728E+12,18660709.17,6697,114.071,7735953.318,0,
1.71728E+12,67787.7,67847.8,67729.6,67818.9,655.625,1.71728E+12,44447123.31,10530,266.681,18082245,0,
1.71728E+12,67819,67921.3,67793.8,67874.2,573.566,1.71728E+12,38925064.2,10982,363.389,24661251.52,0,
1.71728E+12,67874.2,67874.3,67795.9,67807.5,279.866,1.71728E+12,18983348.88,6746,113.221,7678902.936,0,
1.71728E+12,67807.5,67841.6,67798.3,67798.3,202.769,1.71728E+12,13750782.04,5191,94.823,6430628.653,0,
1.71728E+12,67798.4,67860,67798,67812.9,1056.023,1.71728E+12,71632100.11,8269,423.989,28760323.27,0,
1.71728E+12,67812.9,67831.5,67783.7,67783.7,267.854,1.71728E+12,18163820.63,4303,72.551,4919730.013,0,
1.71728E+12,67783.7,67797.3,67762.3,67762.3,313.544,1.71729E+12,21253053.11,4479,107.319,7274643.642,0,
1.71729E+12,67762.3,67809.6,67756.2,67799.2,345.18,1.71729E+12,23396528.56,5173,202.848,13749381.01,0,
1.71729E+12,67799.2,67810.9,67776.1,67790.5,438.17,1.71729E+12,29704932.44,6664,177.07,12004495.02,0,
1.71729E+12,67790.5,67848.2,67790.5,67829.8,373.547,1.71729E+12,25337723.32,6926,218.252,14803636.63,0,
1.71729E+12,67829.8,67850,67789.2,67849.9,194.687,1.71729E+12,13203117.64,5427,101.179,6861963.026,0,
1.71729E+12,67849.9,67951.7,67830.7,67922.8,936.718,1.71729E+12,63607433.87,14210,489.327,33227961.67,0,
1.71729E+12,67922.7,67940,67788,67840.5,485.399,1.71729E+12,32939896.22,10380,204.399,13869605.6,0,
1.71729E+12,67840.5,67915.9,67805,67903.6,422.474,1.71729E+12,28674241.22,8757,263.655,17895488.21,0,
1.71729E+12,67903.6,67913.3,67826.1,67849.5,314.757,1.71729E+12,21363338.61,7188,147.316,9998720.794,0,
1.71729E+12,67849.4,67862.2,67728.4,67790,882.716,1.71729E+12,59829843.26,12697,228.753,15505231.33,0,
1.71729E+12,67790,67826.4,67749.1,67820.3,349.63,1.71729E+12,23698896.26,7533,146.274,9914752.936,0,
1.71729E+12,67820.3,67845.3,67790.7,67790.8,240.034,1.7173E+12,16279790.93,7565,105.069,7126152.454,0,
1.7173E+12,67790.7,67821.3,67757.3,67778,544.455,1.7173E+12,36906508.98,9411,357.647,24243335.45,0,
1.7173E+12,67778.1,67784.6,67661.9,67764.2,807.69,1.7173E+12,54691947.78,12988,320.899,21733318.02,0,
1.7173E+12,67764.3,67832.5,67754.5,67829.9,566.646,1.7173E+12,38419716.86,9170,410.743,27848711.64,0,
1.7173E+12,67829.9,67837.7,67776.6,67829.8,268.833,1.7173E+12,18230841.35,6308,133.919,9081765.85,0,
1.7173E+12,67829.8,67847.4,67817.5,67840.1,240.949,1.7173E+12,16344770.86,4181,160.73,10903135.55,0,
1.7173E+12,67840,67844.5,67821.2,67826.1,158.669,1.7173E+12,10763080.06,2859,47.256,3205503.72,0,
1.7173E+12,67826,67826.1,67771.9,67795.8,278.339,1.7173E+12,18871704.78,5690,90.148,6112009.832,0,
1.7173E+12,67795.8,67850,67795.7,67849.9,230.4,1.7173E+12,15626829.56,6056,155.424,10541795.51,0,
1.7173E+12,67849.9,67879.9,67842.4,67876,244.351,1.7173E+12,16582332.59,4730,143.29,9724049.426,0,
1.7173E+12,67876,67889.8,67838.9,67889.8,304.935,1.7173E+12,20696034.37,5768,148.262,10062886.29,0,
1.7173E+12,67889.8,67910,67850,67859.8,437.433,1.71731E+12,29696339.63,7376,239.696,16273441.75,0,
1.71731E+12,67859.8,67859.9,67820.5,67844,172.272,1.71731E+12,11686922.69,4059,63.898,4334619.573,0,
1.71731E+12,67844,67844,67781,67789.9,350.183,1.71731E+12,23742869.91,6396,145.719,9879883.992,0,
1.71731E+12,67789.9,67832.7,67746.2,67746.3,554.992,1.71731E+12,37623110.59,9090,147.1,9974106.593,0,
1.71731E+12,67746.3,67819.6,67738,67819.6,311.556,1.71731E+12,21116823.91,7002,160.088,10850942.5,0,
1.71731E+12,67819.6,67825.3,67798,67808.8,219.916,1.71731E+12,14913280.47,5635,82.641,5604131.623,0,
1.71731E+12,67808.8,67854.5,67808.7,67816.4,209.738,1.71731E+12,14228313.78,5752,96.308,6533233.315,0,
1.71731E+12,67816.4,67872.3,67805.8,67865.1,237.401,1.71731E+12,16107462.67,5915,122.07,8282156.6,0,
1.71731E+12,67865.1,67873.2,67803.3,67834.4,237.382,1.71731E+12,16102001.25,6272,116.523,7903029.026,0,
1.71731E+12,67834.3,67834.3,67750.1,67774.2,352.779,1.71731E+12,23911533.83,8309,137.753,9335851.293,0,
1.71731E+12,67773.9,67793.1,67743.8,67784,558.607,1.71731E+12,37853793.44,9058,277.889,18831494.78,0,
1.71731E+12,67784,67795.2,67742.9,67743,261.018,1.71732E+12,17692747.14,6097,111.313,7545375.23,0,
1.71732E+12,67743,67805.8,67696.9,67795.5,1088.348,1.71732E+12,73741864.82,13851,688.059,46622953.21,0,
1.71732E+12,67795.5,67795.6,67761.7,67789.4,175.644,1.71732E+12,11904668.89,6002,90.911,6161686.103,0,
1.71732E+12,67789.3,67852.7,67789.3,67835.5,556.784,1.71732E+12,37763623.62,8323,355.797,24131394.42,0,
1.71732E+12,67835.4,67835.5,67774.7,67790,159.929,1.71732E+12,10843542.89,4949,57.731,3913961.571,0,
1.71732E+12,67789.9,67807,67747.4,67770.3,308.315,1.71732E+12,20895856.22,6257,111.948,7587642.114,0,
1.71732E+12,67770.3,67783.9,67619.9,67619.9,1404.322,1.71732E+12,95039661.65,21238,631.049,42705441.86,0,
1.71732E+12,67619.9,67650,67436.6,67463.4,2609.849,1.71732E+12,176303316,35356,1221.605,82528388.7,0,
1.71732E+12,67463.3,67584.5,67463.3,67573.9,1289.485,1.71732E+12,87077085.1,19159,760.457,51351706.91,0,
1.71732E+12,67574,67629.9,67526,67526,915.839,1.71732E+12,61898064.55,14576,459.268,31042389.33,0,
1.71732E+12,67526,67549.5,67410,67549.5,1214.147,1.71732E+12,81926066.36,18904,663.021,44739305.93,0,
1.71732E+12,67549.5,67588,67480,67587.9,900.636,1.71733E+12,60823093.8,12437,509.772,34429021.36,0,
1.71733E+12,67587.9,67588,67495.6,67577.4,372.423,1.71733E+12,25155139.19,7739,199.585,13480660.74,0,
1.71733E+12,67577.4,67607.8,67529.5,67579.2,540.158,1.71733E+12,36500005.32,9127,264.397,17865027.26,0,
1.71733E+12,67579.2,67676.4,67563.6,67662.7,963.611,1.71733E+12,65163364.88,11305,697.682,47182987.51,0,
1.71733E+12,67662.6,67766.9,67641.3,67746.7,904.083,1.71733E+12,61215338.23,13317,595.467,40319090.63,0,
1.71733E+12,67746.7,68367.9,67746.7,68284.1,9601.827,1.71733E+12,654276975.5,107373,5699.624,388302982.8,0,
1.71733E+12,68284,68350,68088.7,68190.3,4578.936,1.71733E+12,312314709.3,50884,2431.299,165817444.4,0,
1.71733E+12,68190.2,68200,67951.8,68130,3147.342,1.71733E+12,214184144.6,41209,1490.403,101428486.5,0,
1.71733E+12,68130,68188.9,68057,68111.7,1387.047,1.71733E+12,94487230,19574,624.222,42526302.04,0,
1.71733E+12,68111.7,68149.8,67883.6,67979.4,1628.099,1.71733E+12,110694889.7,23162,647.045,43994746.29,0,
1.71733E+12,67979.4,68016.8,67824.1,67984.9,1620.943,1.71733E+12,110081310.1,25541,830.037,56373268.8,0,
1.71733E+12,67984.9,68139.3,67950,68108,1244.885,1.71733E+12,84730275.09,18912,754.951,51383305.56,0,
1.71734E+12,68108,68133.3,67988,68109.4,1000.426,1.71734E+12,68081192.38,16032,351.838,23946104.93,0,
1.71734E+12,68109.5,68268,68092,68200,1507.551,1.71734E+12,102801285,21621,861.555,58745937.31,0,
1.71734E+12,68200,68220,68109.3,68179.7,847.118,1.71734E+12,57734956.34,13651,371.476,25314968.85,0,
1.71734E+12,68179.8,68450,68145.1,68399.5,5214.051,1.71734E+12,356122137.4,53895,3375.902,230586290.9,0,
1.71734E+12,68399.4,68545.9,68240.5,68240.5,3738.961,1.71734E+12,255788887.7,49653,1738.139,118928306.4,0,
1.71734E+12,68240.5,68300,68164.1,68295.5,1155.925,1.71734E+12,78849996.74,19510,534.388,36455426.28,0,
1.71734E+12,68295.4,68342.2,68170,68170,925.145,1.71734E+12,63150772.5,15142,413.899,28256665.55,0,
1.71734E+12,68170,68209.7,68055,68111,1421.361,1.71734E+12,96826802.17,21635,807.918,55042742.86,0,
1.71734E+12,68111,68173,68085.2,68139.2,461.652,1.71734E+12,31455113.49,10810,225.914,15394256.69,0,
1.71734E+12,68139.2,68215.5,68127.6,68189.8,510.497,1.71734E+12,34803216.92,12205,294.542,20080592.17,0,
1.71734E+12,68189.8,68252,68103,68129,924.067,1.71734E+12,63008502.83,16910,439.23,29950517.12,0,
1.71734E+12,68129.1,68129.1,68025.2,68096.8,850.211,1.71735E+12,57879177.18,16447,308.545,21004367.4,0,
1.71735E+12,68096.8,68170.9,68073.5,68073.5,412.77,1.71735E+12,28124618.26,10439,250.875,17094752.15,0,
1.71735E+12,68073.4,68162,68073,68145.8,330.291,1.71735E+12,22504836.98,9075,151.423,10317502.24,0,
1.71735E+12,68145.8,68153.4,68050,68076.6,559.05,1.71735E+12,38062844.08,10910,249.778,17006197.48,0,
1.71735E+12,68076.6,68086,67903.8,67985.4,2031.193,1.71735E+12,138106266,24342,642.714,43695084.45,0,
1.71735E+12,67985.4,68092.1,67876.3,68051.4,1713.035,1.71735E+12,116386517,24448,849.523,57723183.8,0,
1.71735E+12,68051.4,68093.5,67900.3,67921.8,907.637,1.71735E+12,61688677.49,15717,409.855,27854458.08,0,
1.71735E+12,67921.8,67921.9,67581.1,67729.9,6247.516,1.71735E+12,423056661.6,64554,3059.143,207132150.9,0,
1.71735E+12,67729.7,67729.7,67506.2,67630.9,2549.368,1.71735E+12,172390676,33078,1121.038,75803719.78,0,
1.71735E+12,67631,67813.8,67556.5,67812.6,1673.798,1.71735E+12,113300231.7,22821,1095.384,74151168.61,0,
1.71735E+12,67812.6,67812.7,67713.2,67751.2,722.746,1.71735E+12,48975272.79,12883,254.544,17250195.29,0,
1.71735E+12,67751.2,67800,67685.8,67698.8,750.057,1.71736E+12,50816826.84,13855,329.088,22298206.39,0,
1.71736E+12,67698.8,67698.8,67296.3,67624.9,6029.675,1.71736E+12,406875477.3,61087,2462.223,166166073.2,0,
1.71736E+12,67624.9,67742.5,67586.9,67742.5,1109.796,1.71736E+12,75118551.55,18568,571.675,38693589.94,0,
1.71736E+12,67742.7,67839.9,67722.4,67765.3,1138.87,1.71736E+12,77201578.84,16978,557.579,37799996.89,0,
1.71736E+12,67765.4,67810.6,67669.2,67707.6,804.887,1.71736E+12,54519334.9,15191,322.659,21855086.05,0,
1.71736E+12,67707.6,67748.2,67606.4,67727.9,790.597,1.71736E+12,53498026.12,14534,370.275,25058046.66,0,
1.71736E+12,67728,67803.8,67723.5,67802.9,523.694,1.71736E+12,35492479.43,9339,346.244,23466484.08,0,
1.71736E+12,67803,67874,67778.7,67874,460.788,1.71736E+12,31258200.12,8654,269.689,18295244.63,0,
1.71736E+12,67874,67953.3,67826.9,67920,934.336,1.71736E+12,63446552.95,13791,535.03,36332060.99,0,
1.71736E+12,67920,67924.1,67814.6,67876.1,606.007,1.71736E+12,41133227.4,9457,269.618,18301195.19,0,
1.71736E+12,67876.1,67917.2,67789.1,67911.4,373.041,1.71736E+12,25307436.18,8836,195.286,13247318.22,0,
1.71736E+12,67911.3,67914,67806.5,67848.7,348.13,1.71737E+12,23622589.49,7137,150.859,10236373.01,0,
1.71737E+12,67848.7,67948.5,67845.5,67880.7,488.218,1.71737E+12,33146478.86,10710,240.115,16301863.66,0,
1.71737E+12,67880.7,68025.6,67880.7,67994.7,584.38,1.71737E+12,39719200.57,13349,382.875,26024294.34,0,
1.71737E+12,67994.6,68031.3,67926.8,67937.9,462.919,1.71737E+12,31470331.31,10287,179.921,12232055.19,0,
1.71737E+12,67937.9,67979.2,67885.8,67977.8,578.388,1.71737E+12,39289027.44,9767,322.046,21877751.15,0,
1.71737E+12,67977.8,68038.7,67905.4,67936.3,573.119,1.71737E+12,38961993.38,11586,295.147,20068371.1,0,
1.71737E+12,67936.3,67952,67902.3,67937.5,261.907,1.71737E+12,17790585.26,5460,126.088,8564929.422,0,
1.71737E+12,67937.5,67938,67883.9,67889.5,280.879,1.71737E+12,19072592.42,6934,109.759,7453022.022,0,
1.71737E+12,67889.5,67895,67801,67805.9,591.333,1.71737E+12,40115646.73,9326,203.197,13784855.82,0,
1.71737E+12,67805.9,67876.5,67710.2,67876.5,1384.041,1.71737E+12,93830125.66,19005,609.815,41345911.49,0,
1.71737E+12,67876.5,67908.6,67701,67714.5,1020.009,1.71737E+12,69145410.24,15952,370.376,25105095.19,0,
1.71737E+12,67714.7,67768.2,67642.6,67722,907.238,1.71738E+12,61419898.31,16244,447.763,30314844.39,0,
1.71738E+12,67722.1,67923.5,67694.5,67863.6,819.25,1.71738E+12,55563379.67,14646,473.842,32137766.49,0,
1.71738E+12,67863.6,68300,67855.2,68184,3037.613,1.71738E+12,206930946.8,42502,2027.954,138142715,0,
1.71738E+12,68183.9,68389,68180,68263,2852.018,1.71738E+12,194762227.2,39131,1596.919,109058448.9,0,
1.71738E+12,68262.9,68390,68213.3,68213.3,1888.068,1.71738E+12,129000290,28839,698.119,47701474.08,0,
1.71738E+12,68213.3,68628.6,68194.1,68521.5,3620.096,1.71738E+12,247915951.4,50198,2317.655,158728994.5,0,
1.71738E+12,68521.5,68787,68521.4,68733.9,4754.157,1.71738E+12,326603154.5,56028,2805.008,192686904.2,0,
1.71738E+12,68733.9,68848,68648.4,68665.8,2630.923,1.71738E+12,180950136.5,37578,1107.833,76199895.37,0,
1.71738E+12,68665.7,68710.8,68455.8,68504.9,2127.709,1.71738E+12,145868066.1,33328,713.619,48928296.9,0,
1.71738E+12,68504.8,68559.7,68441.1,68460.4,1041.287,1.71738E+12,71325501.76,18862,465.436,31884210.15,0,
1.71738E+12,68460.4,68496.5,68247.9,68333,2609.258,1.71738E+12,178323648.9,35356,1198.147,81880235.07,0,
1.71738E+12,68333,68418.7,68296.2,68367.9,922.941,1.71739E+12,63088191.79,16145,505.217,34535101.04,0,
1.71739E+12,68367.9,68487.2,68367.9,68481,1093.057,1.71739E+12,74806383.51,15196,741.519,50747831.82,0,
1.71739E+12,68481,68576,68374.5,68435.9,1082.465,1.71739E+12,74123355.79,17329,497.57,34075009.48,0,
1.71739E+12,68435.9,68492,68344.9,68380,1090.921,1.71739E+12,74617419.64,16370,479.437,32791942.8,0,
1.71739E+12,68380,68516,68333.3,68378.7,957.494,1.71739E+12,65521755.77,16745,432.213,29577391.55,0,
1.71739E+12,68378.7,68567.3,68373,68475.4,1062.76,1.71739E+12,72785565.08,16398,616.541,42224855.72,0,
1.71739E+12,68476.2,68650,68441.1,68553.5,1090.185,1.71739E+12,74752470.8,18610,653.491,44813883.88,0,
1.71739E+12,68553.5,68599.3,68491.1,68549.3,716.067,1.71739E+12,49074402.69,12705,337.779,23150029.12,0,
1.71739E+12,68549.4,68721.5,68549.3,68639.7,1569.932,1.71739E+12,107786309.2,21675,918.193,63040901.49,0,
1.71739E+12,68639.6,68811.7,68639.6,68802.8,1441.599,1.71739E+12,99105200.93,23291,891.122,61260613.72,0,
1.71739E+12,68802.8,68826,68655.9,68746.8,1642.267,1.71739E+12,112873610.7,22206,717.685,49330525.42,0,
1.71739E+12,68746.8,68934,68669.8,68879.3,2375.446,1.7174E+12,163467933.8,31187,1479.542,101831547.6,0,
1.7174E+12,68879.3,69148.6,68785.6,69148.5,4745.233,1.7174E+12,327344105.1,52603,3125.257,215644033.8,0,
1.7174E+12,69148.5,69255,69001.1,69209,6430.359,1.7174E+12,444689314.1,59393,3635.336,251409436.3,0,
1.7174E+12,69209.1,69250,69026.4,69101.4,3351.605,1.7174E+12,231672942.2,34996,1576.131,108950611.1,0,
1.7174E+12,69101.4,69236.9,69027,69162.3,3704.2,1.7174E+12,256146527.5,37665,1886.755,130487000.5,0,
1.7174E+12,69162.3,69200.1,68910,68928.1,2946.438,1.7174E+12,203399027.7,33626,1089.8,75251297.04,0,
1.7174E+12,68928.1,68972.5,68845.2,68962.6,1558.761,1.7174E+12,107418723.9,22571,789.161,54386817.6,0,
1.7174E+12,68962.7,68969.8,68887.6,68949.9,906.635,1.7174E+12,62483547.25,13834,343.174,23651808.38,0,
1.7174E+12,68950,69091,68950,69077.9,1374.049,1.7174E+12,94833979.23,18243,725.64,50082330.04,0,
1.7174E+12,69078,69343.3,69077.9,69312.7,3259.605,1.7174E+12,225610878.7,38400,2186.635,151347070.9,0,
1.7174E+12,69312.7,69385,69267.2,69336,2927.516,1.7174E+12,203001649,35997,1403.674,97346136.62,0,
1.7174E+12,69336,69350,69177.4,69177.4,1367.572,1.71741E+12,94691023.81,23824,496.369,34367520.07,0,
1.71741E+12,69177.4,69235.9,69086.1,69134.4,1206.379,1.71741E+12,83435303.65,20256,472.125,32655860.78,0,
