open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1719813600000,63410.5,63440.6,63354.9,63354.9,574.141,1719814499999,36403613.3171,10465,266.699,16910829.7013,0
1719814500000,63355.0,63372.2,63267.5,63367.5,1008.934,1719815399999,63880989.8244,12538,428.002,27101332.7118,0
1719815400000,63367.5,63408.5,63328.1,63342.3,670.737,1719816299999,42496241.0522,9011,352.039,22305388.2042,0
1719816300000,63342.4,63440.0,63313.3,63381.7,728.648,1719817199999,46179763.3519,9607,400.811,25403531.1113,0
1719817200000,63381.7,63419.1,63326.0,63419.0,645.444,1719818099999,40905654.939,10213,320.011,20281963.7624,0
1719818100000,63419.1,63419.1,63283.6,63291.0,820.388,1719818999999,51959912.8887,11773,371.013,23499398.4357,0
1719819000000,63291.0,63350.1,63280.3,63320.9,1108.482,1719819899999,70177315.7883,13718,697.59,44164665.8256,0
1719819900000,63320.8,63351.3,63232.2,63265.5,702.16,1719820799999,44426086.1973,10216,308.321,19507884.746,0
1719820800000,63265.5,63302.7,63236.5,63242.3,711.48,1719821699999,45010010.0818,10725,341.782,21623610.3471,0
1719821700000,63242.3,63277.6,63059.5,63105.0,2852.662,1719822599999,180112938.4541,29078,1125.428,71057875.3969,0
1719822600000,63105.0,63118.0,62819.0,62874.7,4638.693,1719823499999,292004346.7238,48297,1901.036,119655553.7372,0
1719823500000,62874.8,62981.8,62830.0,62910.0,2609.088,1719824399999,164175748.0079,31672,1392.187,87607771.564,0
1719824400000,62910.1,62988.0,62851.0,62873.9,1329.007,1719825299999,83623538.6954,19210,683.848,43035072.9997,0
1719825300000,62873.9,62914.5,62761.3,62822.6,1888.74,1719826199999,118668892.7088,24980,878.844,55218637.1594,0
1719826200000,62822.7,62937.1,62822.6,62865.1,829.894,1719827099999,52193655.3652,12813,498.937,31378021.1944,0
1719827100000,62865.0,62961.8,62835.0,62920.2,1117.465,1719827999999,70295531.2505,13569,564.966,35540753.9771,0
1719828000000,62920.3,62970.0,62875.9,62884.4,1319.492,1719828899999,83038009.2869,14929,709.211,44634496.1997,0
1719828900000,62884.3,62936.8,62834.0,62863.6,799.729,1719829799999,50283696.2742,10493,420.442,26435922.0649,0
1719829800000,62863.6,62937.5,62763.0,62832.0,1085.597,1719830699999,68219548.593,13041,484.719,30467074.3908,0
1719830700000,62831.9,62880.4,62788.6,62841.9,753.325,1719831599999,47336181.3212,12126,441.407,27738234.329,0
1719831600000,62841.9,62853.8,62717.0,62795.1,1432.63,1719832499999,89937738.7238,18656,666.997,41874577.5634,0
1719832500000,62795.1,62845.3,62680.8,62739.9,1733.627,1719833399999,108752103.09,23546,777.735,48795059.112,0
1719833400000,62739.8,62759.1,62660.2,62734.9,1128.502,1719834299999,70763667.7941,17069,589.413,36958994.8436,0
1719834300000,62734.9,62734.9,62580.0,62657.9,2209.471,1719835199999,138380289.0239,22749,977.849,61244924.2478,0
1719835200000,62657.9,62841.3,62633.0,62674.5,2641.099,1719836099999,165682619.8267,27157,1615.886,101366995.7749,0
1719836100000,62674.5,62770.7,62662.8,62750.2,974.254,1719836999999,61104837.7067,15103,540.87,33925203.3234,0
1719837000000,62750.3,62887.5,62721.9,62840.3,1700.168,1719837899999,106801199.7213,20994,978.515,61468724.7064,0
1719837900000,62840.3,62890.0,62784.3,62868.4,1049.751,1719838799999,65977627.9198,15499,521.938,32806698.8406,0
1719838800000,62868.3,62988.2,62780.8,62814.6,2302.042,1719839699999,144774004.1836,25537,1313.206,82602824.6582,0
1719839700000,62814.7,62941.1,62669.0,62941.0,2646.657,1719840599999,166128263.2559,27717,1446.774,90821950.9383,0
1719840600000,62941.0,63074.5,62666.0,62700.0,4619.352,1719841499999,290497792.5392,46938,2252.828,141721626.1048,0
1719841500000,62699.9,62740.7,62502.2,62676.0,5849.299,1719842399999,366296611.7151,55700,3436.738,215232088.0643,0
1719842400000,62676.0,62897.0,62600.0,62606.7,3320.458,1719843299999,208338457.6257,43337,1701.824,106783570.2006,0
1719843300000,62606.6,62859.3,62597.4,62816.5,2229.347,1719844199999,139902462.2573,28748,1188.016,74555372.4183,0
1719844200000,62816.4,62935.6,62750.7,62837.2,2391.889,1719845099999,150325381.7788,28456,1364.023,85730077.1889,0
1719845100000,62837.2,62876.0,62760.0,62809.6,1424.578,1719845999999,89477791.3295,18887,561.379,35263186.1935,0
1719846000000,62809.7,63066.4,62802.8,63013.3,3453.087,1719846899999,217383719.392,30979,2004.84,126223072.3864,0
1719846900000,63013.2,63015.4,62809.1,62923.6,2030.944,1719847799999,127802268.6259,22488,799.771,50329360.3279,0
1719847800000,62923.5,62991.9,62846.7,62916.0,979.131,1719848699999,61620319.1616,15774,384.828,24220076.8509,0
1719848700000,62916.1,63182.5,62911.1,63119.9,2507.75,1719849599999,158139265.9247,26508,1600.168,100931455.1859,0
1719849600000,63120.0,63344.2,62947.4,63277.2,5268.515,1719850499999,332781044.201,49464,2902.478,183422351.9107,0
1719850500000,63277.1,63309.4,63113.6,63171.5,2118.519,1719851399999,133933839.9691,24084,700.593,44293670.493,0
1719851400000,63171.4,63300.0,63114.0,63157.2,1978.009,1719852299999,125035014.6452,23835,965.663,61047029.5943,0
1719852300000,63157.2,63176.6,63070.0,63105.2,1163.525,1719853199999,73434014.1502,16386,528.313,33346577.8565,0
1719853200000,63105.2,63173.6,63040.0,63096.8,1133.058,1719854099999,71493429.6799,15821,427.207,26960330.643,0
1719854100000,63096.5,63371.2,63076.0,63325.0,2010.762,1719854999999,127162832.4963,23838,1400.257,88568402.3234,0
1719855000000,63325.0,63620.9,63267.4,63594.9,6251.334,1719855899999,396775731.5964,55503,3933.368,249661159.3829,0
1719855900000,63594.8,63687.9,63495.0,63683.5,2872.68,1719856799999,182705574.1521,35204,1415.556,90041940.3488,0
1719856800000,63683.6,63730.0,63558.9,63636.5,2655.847,1719857699999,169068360.5918,30330,1106.396,70446121.8138,0
1719857700000,63636.5,63849.0,63412.5,63500.2,5950.46,1719858599999,378756664.1622,56209,2502.313,159367533.3524,0
1719858600000,63500.2,63588.6,63449.4,63538.4,2457.091,1719859499999,156067968.13,27150,1326.106,84236232.4624,0
1719859500000,63538.3,63721.1,63503.5,63640.0,2002.854,1719860399999,127448007.6472,22799,1121.458,71356447.0231,0
1719860400000,63640.0,63640.1,63454.4,63513.6,1825.321,1719861299999,115943769.9491,20078,781.81,49657081.4146,0
1719861300000,63513.7,63519.1,63326.8,63381.5,1729.885,1719862199999,109686919.8615,20993,708.025,44892354.4652,0
1719862200000,63381.4,63396.8,63159.0,63200.1,2965.423,1719863099999,187571857.536,29170,1303.027,82420521.9173,0
1719863100000,63200.2,63330.8,63047.2,63207.6,4053.639,1719863999999,256085692.1634,39692,2053.553,129750652.557,0
1719864000000,63207.2,63322.1,63144.1,63280.3,1701.383,1719864899999,107605067.0342,17145,1049.823,66397874.1286,0
1719864900000,63280.3,63421.6,63280.2,63340.3,1315.506,1719865799999,83343997.3411,14242,720.922,45676746.9469,0
1719865800000,63340.3,63371.1,63269.0,63288.0,948.154,1719866699999,60037419.8119,10426,352.345,22309875.3249,0
1719866700000,63288.1,63337.6,63274.0,63274.9,656.763,1719867599999,41578701.4297,7639,346.386,21929805.0149,0
1719867600000,63275.0,63275.0,63209.1,63209.2,500.746,1719868499999,31671486.7493,6277,158.857,10047775.9082,0
1719868500000,63209.2,63227.6,63090.3,63120.1,693.063,1719869399999,43772881.3639,9326,311.304,19661870.3298,0
1719869400000,63120.0,63173.1,63085.6,63173.1,693.59,1719870299999,43775497.388,9616,413.329,26088579.2292,0
1719870300000,63173.0,63187.3,63010.2,63113.6,1442.619,1719871199999,91012189.5758,16477,557.527,35171952.5527,0
1719871200000,63113.6,63147.4,62998.2,63048.9,1231.079,1719872099999,77649228.1623,13141,495.381,31249890.0867,0
1719872100000,63049.0,63108.6,62780.0,62860.5,3526.924,1719872999999,221792743.1971,34941,1547.106,97275316.3837,0
1719873000000,62860.5,62922.6,62802.9,62907.6,894.374,1719873899999,56219618.6147,13658,442.447,27812964.5096,0
1719873900000,62907.5,63019.8,62900.0,62961.7,1175.335,1719874799999,74009078.2198,12595,785.952,49493191.1802,0
1719874800000,62961.6,63027.9,62952.0,62988.7,746.814,1719875699999,47047798.9851,9040,393.271,24777142.6697,0
1719875700000,62988.7,62997.1,62840.1,62840.2,768.315,1719876599999,48328846.4606,10154,209.702,13189493.8345,0
1719876600000,62840.1,62912.8,62811.0,62900.1,941.624,1719877499999,59189849.3945,10905,533.86,33561203.7973,0
1719877500000,62900.1,62931.1,62850.0,62883.6,390.899,1719878399999,24584531.1133,6774,208.277,13099395.6387,0
1719878400000,62883.7,62956.3,62831.0,62843.2,971.287,1719879299999,61078546.5708,14253,525.46,33044940.3733,0
1719879300000,62843.2,62974.3,62765.7,62972.1,1350.64,1719880199999,84922360.2263,18438,691.336,43470370.7796,0
1719880200000,62972.0,62975.3,62850.0,62858.8,978.941,1719881099999,61589785.0288,12326,444.35,27956397.286,0
1719881100000,62858.7,62967.6,62851.0,62912.7,646.687,1719881999999,40686757.4146,9729,363.501,22870640.6305,0
1719882000000,62912.7,62955.7,62835.8,62919.9,766.729,1719882899999,48219804.6582,10376,508.169,31961040.9335,0
