open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1.71465E+12,58538.5,59089.5,58423.5,58533,27624.395,1.71465E+12,1623478152,325290,13565.238,797349653.7,0
1.71465E+12,58532.9,58768.6,58186.7,58429.5,20831.255,1.71466E+12,1218167046,258323,9761.154,570948792.9,0
1.71466E+12,58429.6,59288.4,58245.7,59015.8,32571.415,1.71466E+12,1914400864,362695,17362.824,1020746332,0
1.71466E+12,59015.8,59441.6,58931.6,59230.7,16097.295,1.71467E+12,953338644.9,240992,7807.87,462448856.1,0
1.71467E+12,59230.8,59279.7,58895.6,58989.2,9634.202,1.71467E+12,568689524.5,175911,4117.077,243036560.5,0
1.71467E+12,58989.2,59262.6,58916.9,59170,7921.085,1.71467E+12,468004901.1,140566,4019.858,237532622.4,0
1.71467E+12,59169.9,59557.4,58951,59354,13245.57,1.71468E+12,785190651.2,194898,6798.938,403114720.3,0
1.71468E+12,59354.1,59354.1,58994.4,59324.4,7579.071,1.71468E+12,448427080.1,133656,3875.135,229295897.8,0
1.71468E+12,59324.5,59409.2,58594.4,58691.4,14825.323,1.71468E+12,873873383.5,181361,6450.65,380224047.4,0
1.71468E+12,58691.3,59637.3,58663.8,59085.1,11989.546,1.71469E+12,709596601.1,156790,6845.313,405158459.9,0
1.71469E+12,59085.1,59423,59043.8,59300.8,5691.238,1.71469E+12,337339333.7,108806,2974.837,176328348,0
1.71469E+12,59300.9,59350,59027.3,59036.7,3597.883,1.71469E+12,212904347.8,76318,1585.049,93813241.27,0
1.71469E+12,59036.7,59115.2,58781.3,59007.8,6607.426,1.7147E+12,389564898.4,111500,3104.478,183062073,0
1.7147E+12,59007.7,59476,58974.1,59284.8,7825.859,1.7147E+12,464200299.8,140896,3906.975,231705796.2,0
1.7147E+12,59284.9,59888,59228.9,59516.7,12829.4,1.71471E+12,765072974.7,178166,6880.634,410326520.4,0
1.71471E+12,59516.6,59976.9,59470.8,59687.9,9534.366,1.71471E+12,569910566.5,139874,4776.822,285530555.4,0
1.71471E+12,59687.9,59810,59511,59571,4315.295,1.71471E+12,257356634.1,82404,1996.08,119054937.1,0
1.71471E+12,59571,59592.3,59429.8,59495,4703.32,1.71472E+12,279886560.7,76015,2233.27,132911550.9,0
1.71472E+12,59495,59537.8,59200,59220.3,5759.284,1.71472E+12,341812148.5,95860,2404.622,142726097.4,0
1.71472E+12,59220.4,59421.4,59031.5,59158.1,8942.083,1.71472E+12,529642641.4,125898,4640.114,274889453.4,0
1.71472E+12,59158.1,59365,59108.1,59199.9,4817.487,1.71473E+12,285435602.2,85976,2460.698,145809649.7,0
1.71473E+12,59199.9,59562.9,59166.7,59445.3,5534.035,1.71473E+12,328642247.1,94573,3198.498,189950395.6,0
1.71473E+12,59445.3,59459.2,58818.2,59009,11484.625,1.71473E+12,678299116.4,151004,4804.87,283691335.1,0
1.71473E+12,59009.1,59417.4,58828.5,59269.3,9720.121,1.71474E+12,574507579.9,137969,5188.22,306644968,0
1.71474E+12,59269.4,60737.7,58970.5,60604.8,50063.914,1.71474E+12,3009108748,571801,26883.664,1615875530,0
1.71474E+12,60604.7,61888,60482.3,61654.1,56036.116,1.71474E+12,3432691563,663148,29483.263,1806483817,0
1.71474E+12,61654,62239.6,61349,61598.1,34461.371,1.71475E+12,2126099073,444021,16898.487,1043255786,0
1.71475E+12,61598.1,61780,61313.5,61662.1,15110.481,1.71475E+12,929643634,223804,7700.934,473881243.6,0
1.71475E+12,61662.2,62181,61500,61650.1,17976.609,1.71476E+12,1111272131,247792,8939.534,552744832,0
1.71476E+12,61650,61931.8,61497.6,61770.8,9489.425,1.71476E+12,585959850.2,141767,4559.065,281528067,0
1.71476E+12,61770.8,61961.9,61651.2,61794.1,5557.99,1.71476E+12,343440513.4,101353,2807.807,173512933.5,0
1.71476E+12,61794.1,62079.3,61556.7,62031.9,7788.539,1.71477E+12,481141332,130778,4158.71,256992004,0
1.71477E+12,62031.9,63185.5,61931.1,62880,32630.838,1.71477E+12,2044185449,419928,18532.517,1160953970,0
1.71477E+12,62880,62928.4,62335.9,62713.8,11131.475,1.71477E+12,696965135.1,170941,5407.656,338592273.4,0
1.71477E+12,62713.8,62983,62600.8,62754.7,9311.208,1.71478E+12,584827503.3,143493,4468.318,280680574.5,0
1.71478E+12,62754.7,63333,62739.1,62853.7,11975.192,1.71478E+12,754586907.7,164526,6236.565,393112403.5,0
1.71478E+12,62853.7,63143.6,62732.8,63044.7,7504.928,1.71478E+12,471935503.9,122112,3553.149,223476370,0
1.71478E+12,63044.7,63555.5,62785,62832.1,15686.276,1.71479E+12,990769433.2,211741,8128.304,513729874,0
1.71479E+12,62832.1,62885.5,62520,62671,8149.649,1.71479E+12,510830857.2,121646,3933.564,246571916,0
1.71479E+12,62670.9,62868.6,62632.3,62698.1,4203.273,1.7148E+12,263621020.9,70581,2118.709,132892134.6,0
1.7148E+12,62698,63174.1,62652.5,63032.7,8663.781,1.7148E+12,544892447.4,120422,4765.883,299768824.5,0
1.7148E+12,63032.8,63430,62922.5,63358.8,9282.815,1.7148E+12,586243895.5,133493,4835.439,305452485.4,0
1.7148E+12,63358.9,63372.3,62865.4,62932.1,6701.223,1.71481E+12,422773733.8,106260,2534.636,159906401.6,0
1.71481E+12,62932.1,63108.2,62846.7,62931.3,4990.594,1.71481E+12,314258807.1,80839,2865.848,180468878.2,0
1.71481E+12,62931.4,63199,62888,63144,4289.107,1.71481E+12,270390959.9,75261,2220.764,140011190.6,0
1.71481E+12,63144,63277,63023,63155,5332.865,1.71482E+12,336881080.9,85898,2640.988,166847962.9,0
1.71482E+12,63154.9,64472.3,63076.7,64393.6,29147.418,1.71482E+12,1860219275,340910,17587.623,1122630218,0
1.71482E+12,64393.6,64547.9,63607.5,63850,23719.29,1.71482E+12,1521340208,301485,11053.204,709191769.2,0
1.71482E+12,63850,64079.9,63729.2,64043.9,9221.28,1.71483E+12,589053754.8,143670,4902.978,313234538.7,0
1.71483E+12,64044,64137.8,63424,63704.9,14117.152,1.71483E+12,899297795.5,189105,6503.591,414294429,0
1.71483E+12,63705,63950,63520,63790.3,6871.609,1.71483E+12,438035909.4,99203,3627.822,231295913,0
1.71483E+12,63790.4,63817.9,63431,63590,5598.434,1.71484E+12,355976389.9,93250,2643.438,168093901.5,0
1.71484E+12,63590.1,63712,63365.1,63663.9,6897.68,1.71484E+12,438270923.5,114757,3485.35,221521636.3,0
1.71484E+12,63663.9,63718,63278.1,63438.3,5913.826,1.71485E+12,375468819.6,105012,2856.818,181436516.4,0
1.71485E+12,63438.4,63732.9,63380.8,63620.9,3501.649,1.71485E+12,222593693.6,65505,2001.599,127244406,0
1.71485E+12,63621,64000,63516.5,63885.2,4896.641,1.71485E+12,312382063.6,81450,2953.736,188479362.6,0
1.71485E+12,63885.2,64198.9,63822,63849.5,5780.969,1.71486E+12,369904413.2,101361,2738.75,175272160.1,0
1.71486E+12,63849.6,64094.1,63503.1,63877.3,7794.968,1.71486E+12,497142525.3,119558,3693.895,235600651,0
1.71486E+12,63877.4,63919.7,63555,63581.3,3524.336,1.71486E+12,224498785,72581,1471.324,93722759.21,0
1.71486E+12,63581.3,63900,63576.1,63864.2,3415.436,1.71487E+12,217919655.9,58442,1609.827,102711022.6,0
1.71487E+12,63864.3,64170.6,63372.6,63479.9,12828.506,1.71487E+12,818050416.4,172858,5953.491,379826396.7,0
1.71487E+12,63480,63550,62833,63286,17397.118,1.71487E+12,1098873055,236208,8437.435,533100918.5,0
1.71487E+12,63285.9,63409.2,63100,63119.8,5082.4,1.71488E+12,321602349,94204,2344.951,148424233.9,0
1.71488E+12,63119.8,63250,62973,63209.8,4758.135,1.71488E+12,300319177.9,89350,2523.081,159266333.9,0
1.71488E+12,63209.8,63398.6,63206.7,63318,3124.468,1.71489E+12,197808553,67447,1638.086,103706515.7,0
1.71489E+12,63315.3,63474,63067.3,63184.8,4579.681,1.71489E+12,289814435.4,75003,1956.772,123881803.7,0
1.71489E+12,63184.8,63431.8,63128,63345,3131.422,1.71489E+12,198272890.8,60877,1640.828,103896047.7,0
1.71489E+12,63345.1,63932.4,63321.9,63697.1,11298.688,1.7149E+12,719371936.1,152633,6664.647,424283429.7,0
1.7149E+12,63697.1,63900,63505.7,63639.7,8100.912,1.7149E+12,516145718.9,151946,3936.218,250840427.5,0
1.7149E+12,63639.6,63719.4,63521.1,63638.3,3869.077,1.7149E+12,246176612,82650,1923.309,122380457.8,0
1.7149E+12,63638.3,63820,63523,63663.9,3451.611,1.71491E+12,219730341.5,68336,1794.025,114215460.3,0
1.71491E+12,63664,63907.9,63577.7,63838,5486.152,1.71491E+12,350009711,87990,2983.766,190368788.5,0
1.71491E+12,63838.1,63863.6,63600.1,63703.5,3781.964,1.71491E+12,240925569.7,71889,1767.549,112603134.2,0
1.71491E+12,63703.5,64266,63588.7,64088.3,17797.353,1.71492E+12,1139223163,255064,9553.045,611599860.3,0
1.71492E+12,64088.3,64129.4,63718,64068.2,9168.57,1.71492E+12,585972623.8,137381,4587.816,293223225.1,0
1.71492E+12,64068.3,64644.3,63960.6,64398,21050.493,1.71492E+12,1353776819,275117,11536.477,742087756.7,0
1.71492E+12,64398.1,64531.9,64151.6,64294.1,10070.811,1.71493E+12,647844405.5,153650,4816.598,309868959.7,0
1.71493E+12,64294,64462.4,64120.5,64190,6171.324,1.71493E+12,396671190.9,95613,2903.058,186617021.4,0
1.71493E+12,64189.9,64222.5,63756,63900,10339.778,1.71494E+12,661534983.4,126934,4574.33,292671589.3,0
1.71494E+12,63900,63977,63807.7,63846,3033.474,1.71494E+12,193822298.5,53352,1537.648,98252517.39,0
1.71494E+12,63846,63850,63520.3,63713.4,7086.628,1.71494E+12,451326704.1,96278,3557.493,226540523.3,0
1.71494E+12,63713.3,63848.3,63562.3,63848.3,3539.555,1.71495E+12,225489083.4,61407,2136.257,136112384.1,0
1.71495E+12,63848.3,63865,63670,63824.1,2862.372,1.71495E+12,182480179.7,55718,1454.665,92746780.71,0
1.71495E+12,63824.2,64217.4,63791.2,63988,7485.161,1.71495E+12,479243535.1,117771,4166.891,266779389.7,0
1.71495E+12,63987.9,64337.7,63981,64183.7,4886.594,1.71496E+12,313496867.3,98520,2526.336,162079465.9,0
1.71496E+12,64183.8,64443.3,64020,64108.3,7777.506,1.71496E+12,499602559.3,119939,3338.483,214495928.2,0
1.71496E+12,64108.3,64199,63788,63788,4868.165,1.71496E+12,311602369.6,89700,1931.928,123688304.3,0
1.71496E+12,63788.1,63912.1,63666,63830.1,4896.927,1.71497E+12,312419721.7,87365,2446.236,156084560.2,0
1.71497E+12,63830,64159.7,63738.9,64120.4,4776.881,1.71497E+12,305505728.1,87632,2728.669,174528663.8,0
1.71497E+12,64120.5,64315.7,64000,64146,7896.527,1.71498E+12,506652086,103038,4632.088,297226978.3,0
1.71498E+12,64146,64450,64100,64199.1,7762.631,1.71498E+12,499123360.1,120428,3979.707,255889833.6,0
1.71498E+12,64199.1,64564.5,64111.9,64509.6,8932.784,1.71498E+12,574718888.7,136905,5007.297,322215364.6,0
1.71498E+12,64509.5,65500,64421.2,65109,35829.957,1.71499E+12,2332583153,447812,20274.54,1319708453,0
1.71499E+12,65109.1,65332.1,65074,65133.7,8614.037,1.71499E+12,561611926.3,133604,4277.384,278890792.8,0
1.71499E+12,65133.7,65249.8,63779.1,63982,33102.908,1.71499E+12,2129992335,417907,14706.867,946198882.8,0
1.71499E+12,63981.9,64327,63968,64178.1,12999.204,1.715E+12,834012509.2,175312,6852.955,439690078.4,0
1.715E+12,64178.1,64295.1,63324,63580,29957.518,1.715E+12,1909650802,372534,13856.199,883488807.6,0
1.715E+12,63579.9,63965.6,63420.6,63856,15867.591,1.715E+12,1010280651,226209,8517.823,542406783.5,0
1.715E+12,63855.9,64198.2,63159.3,63231.4,21165.03,1.71501E+12,1348962181,284822,9311.343,593835262.9,0
1.71501E+12,63231.4,63766.4,62900,63599.8,25015.338,1.71501E+12,1581677179,321829,13010.617,822788979.1,0
1.71501E+12,63599.9,63731.3,63072.4,63167.1,13450.374,1.71501E+12,853434272.1,179049,6088.759,386410139.2,0
1.71501E+12,63167,63489.1,62932.4,63151.7,12052.751,1.71502E+12,761232316,170827,6271.044,396134351.2,0
1.71502E+12,63151.8,63520,62933.6,63368.1,10555.795,1.71502E+12,667615873,149095,5618.452,355404758.6,0
1.71502E+12,63368.1,63385.4,62655.3,63200,16327.915,1.71503E+12,1028024691,217924,7588.71,477876794.4,0
1.71503E+12,63199.9,63387.1,63025,63284.1,5694.106,1.71503E+12,360077763.9,100370,2778.484,175715384.2,0
1.71503E+12,63284,63598.7,63284,63514,4912.402,1.71503E+12,311744073.5,86076,2502.121,158792003.7,0
1.71503E+12,63514,63543.6,63363.8,63466.5,2801.78,1.71504E+12,177802683.3,58315,1171.305,74338191.32,0
1.71504E+12,63466.5,63466.5,63105,63142.8,4965.346,1.71504E+12,314036314.9,78743,2023.618,127974491,0
1.71504E+12,63142.7,63644.7,62921.2,63511.2,9927.642,1.71504E+12,628626175.3,164580,4946.879,313275352.3,0
1.71504E+12,63511.1,63950,63442,63861.1,9206.869,1.71505E+12,586783407.6,152855,4926.26,313989422.4,0
1.71505E+12,63861.1,63919,63588,63673.8,3838.393,1.71505E+12,244583787.2,77041,1655.362,105480823.2,0
1.71505E+12,63673.8,63705.7,62805.6,63204.1,15313.12,1.71505E+12,967304329.5,216193,7039.182,444575626.2,0
1.71505E+12,63204.1,63437.6,63056.8,63426.8,5483.942,1.71506E+12,347086636.9,100444,2859.284,180980813.1,0
1.71506E+12,63426.8,63700,63211,63530,6932.466,1.71506E+12,439959232.8,117972,3714.87,235820983.6,0
1.71506E+12,63530,63695.2,63362.3,63594,6044.253,1.71507E+12,384011943.9,108259,2952.225,187584958,0
1.71507E+12,63594.4,63830,63518.8,63648.9,5309.36,1.71507E+12,338170388.4,93549,2633.987,167780654.6,0
1.71507E+12,63648.9,64392.2,63555.1,64206.8,16763.848,1.71507E+12,1074721198,241269,9079.718,582041224.4,0
1.71507E+12,64206.8,64350.4,64029.2,64091.9,6319.183,1.71508E+12,405703301.4,109006,2866.14,184042479.1,0
1.71508E+12,64091.9,64150,63715,64067.1,11462.945,1.71508E+12,732785710,155524,5523.54,353154207.3,0
1.71508E+12,64067.2,64101.4,63313.2,63472.4,13342.384,1.71508E+12,849803773.9,180250,5920.6,377042745.2,0
1.71508E+12,63472.4,63746.7,63446.2,63634.7,7538.749,1.71509E+12,479349986.8,120112,3873.465,246306053,0
1.71509E+12,63634.7,63697.3,63063,63191.5,13798.252,1.71509E+12,874142443.3,184341,6382.51,404359097.6,0
1.71509E+12,63191.5,64061.4,63001,63995.8,17173.344,1.71509E+12,1089860790,222073,9754.525,619280045.1,0
1.71509E+12,63995.4,64320,63563.6,63710,19379.523,1.7151E+12,1239101411,252050,9501.208,607603261.7,0
1.7151E+12,63710.1,63875,63424.8,63613,6541.158,1.7151E+12,416032290.5,108908,3101.117,197256300.4,0
1.7151E+12,63613,63644.5,63277,63362.1,6079.729,1.7151E+12,385518953.7,101502,2827.546,179305733.7,0
1.7151E+12,63362,63377.4,62758.1,63149.9,15978.077,1.71511E+12,1007080309,211505,7554.142,476170638,0
1.71511E+12,63149.8,63255,62936.1,63034.7,5623.595,1.71511E+12,354913950.5,100016,2584.968,163172481.4,0
1.71511E+12,63034.7,63177.3,62864.1,62957.7,4943.816,1.71512E+12,311593271.7,85549,2483.482,156548971.7,0
1.71512E+12,62957.6,63145.8,62801.2,63040.3,4440.036,1.71512E+12,279654414.5,86040,2388.85,150487547.8,0
1.71512E+12,63040.4,63091.9,62700,62819.9,8513.02,1.71512E+12,535363160.3,141064,3648.842,229509830.7,0
1.71512E+12,62819.9,62851.8,62203.6,62296,19020.942,1.71513E+12,1186884010,261324,8410.926,524777935.3,0
1.71513E+12,62296,62679,62055,62566,12956.612,1.71513E+12,808780545.8,205246,6767.928,422592730.9,0
1.71513E+12,62565.9,62700,62391.5,62500.1,4849.041,1.71513E+12,303312375.4,101690,2353.206,147220793.8,0
1.71513E+12,62500,62829.9,62500,62729.5,5472.347,1.71514E+12,343171526.9,93575,2858.053,179234882.2,0
1.71514E+12,62729.4,62949.2,62555.6,62864,4875.491,1.71514E+12,306131073,81833,2521.676,158374949.8,0
1.71514E+12,62864,62994.9,62304.7,62503.4,8954.696,1.71514E+12,560976184.1,126759,3682.884,230758705.1,0
1.71514E+12,62503.4,62731.2,62329.8,62590,5050.052,1.71515E+12,315819458.6,86755,2720.645,170136025,0
1.71515E+12,62589.9,62691.8,62101.1,62467.7,9946.71,1.71515E+12,620066301.9,148112,4672.33,291261692.8,0
1.71515E+12,62467.6,62577.9,62036.1,62186.7,7712.422,1.71516E+12,480038602.4,122993,3721.673,231661626.6,0
1.71516E+12,62186.7,62413.9,62005.8,62358.4,9127.371,1.71516E+12,567823974.6,149345,4801.233,298734020.3,0
1.71516E+12,62358.4,62406.6,62062,62285.6,7159.017,1.71516E+12,445326557.1,121222,3816.637,237428415.7,0
1.71516E+12,62285.7,62517.6,62240.9,62422.7,6286.329,1.71517E+12,392278120.8,107636,3429.486,214019038.8,0
1.71517E+12,62422.7,62490.9,62112.5,62224.9,6690.364,1.71517E+12,416555935.6,107825,3190.558,198660721.7,0
1.71517E+12,62224.9,62430.3,62059.9,62207.2,8179.382,1.71517E+12,508878515.7,115117,3844.099,239167160.3,0
1.71517E+12,62207.2,62448.2,61736.7,62417.4,22617.848,1.71518E+12,1402656538,299990,11125.124,690134761.5,0
1.71518E+12,62417.4,62800,62132.3,62530,15736.52,1.71518E+12,983410533,208595,8242.675,515189028.5,0
1.71518E+12,62530,62583.8,61834.1,62251.8,20999.435,1.71518E+12,1306096362,247357,9723.08,604744174.7,0
1.71518E+12,62251.9,62428,61964.5,62419.1,7812.835,1.71519E+12,486016265.7,117718,4256.217,264798993.9,0
1.71519E+12,62419,62675.1,62336.1,62574.7,7406.609,1.71519E+12,463054814.5,109780,3801.236,237687646.5,0
1.71519E+12,62574.6,62743.9,62424.5,62490.6,4924.591,1.71519E+12,308272042.2,82173,2353.041,147317911.2,0
1.71519E+12,62490.7,62515.9,61902.8,62148.7,9481.503,1.7152E+12,589474156.3,139933,4681.61,291034229.1,0
1.7152E+12,62148.6,62224.5,61400,61544,17521.955,1.7152E+12,1080853838,231639,7758.796,478717194.5,0
1.7152E+12,61544.1,61739.4,61333,61464,10436.741,1.71521E+12,642038200.7,134161,5170.009,318113809.2,0
1.71521E+12,61464.1,61553.2,61066,61226.7,12526.164,1.71521E+12,767343745.2,165222,5856.604,358879531.8,0
1.71521E+12,61226.8,61242.8,60843.6,61157.9,14927.544,1.71521E+12,911077097.4,190170,7316.249,446631560.2,0
1.71521E+12,61157.9,61449.6,61113,61367.9,5961.055,1.71522E+12,365345814.3,109545,3243.176,198761109,0
1.71522E+12,61367.9,61553.9,61344,61528.9,5401.329,1.71522E+12,331971157.4,78896,2508.55,154183908,0
1.71522E+12,61529,61666,61460.1,61629.6,4249.131,1.71522E+12,261623027.9,72965,2125.273,130867973.9,0
1.71522E+12,61629.7,61779,61375.6,61647.4,6429.125,1.71523E+12,395974912.8,101772,3147.334,193917362.4,0
1.71523E+12,61647.5,61732.9,61401.3,61476.5,4783.349,1.71523E+12,294497880.2,81714,2234.659,137605981.9,0
1.71523E+12,61476.6,61690.5,61425,61547.2,3540.309,1.71523E+12,217921364.6,59784,1826.918,112456559.1,0
1.71523E+12,61547.2,61753.2,61488.1,61579.7,4201.755,1.71524E+12,258984915.3,74092,2180.841,134432971,0
1.71524E+12,61579.8,61618.7,61087,61222.5,8931.471,1.71524E+12,547801962.8,121949,3760.753,230659452.1,0
1.71524E+12,61222.5,61429.2,61123.5,61293.7,6295.176,1.71525E+12,385947858,104511,3565.901,218633669.6,0
1.71525E+12,61293.7,61341.1,60900,61272.7,12156.874,1.71525E+12,742638758.3,173677,6375.656,389526733,0
1.71525E+12,61272.8,61312.8,60733.2,60789.9,10778.602,1.71525E+12,657572485.3,151546,4525.804,276238125.1,0
1.71525E+12,60789.9,61169,60550,61033,13326.362,1.71526E+12,811148976.7,183790,6528.354,397481870,0
1.71526E+12,61033,61604.7,60998.9,61480.8,12658.837,1.71526E+12,776644880.6,165587,7032.193,431426646.8,0
1.71526E+12,61480.8,61512.1,60846.7,61165.4,14494.841,1.71526E+12,886526223.3,191686,6646.601,406449855.4,0
1.71526E+12,61165.4,61543.9,61100,61505.5,12781.418,1.71527E+12,783962910.5,172949,6717.038,412066970.3,0
1.71527E+12,61505.4,62262.1,61436.6,62122.5,26911.743,1.71527E+12,1666575212,330949,14480.658,896650727.6,0
1.71527E+12,62122.5,62637.3,61778.6,61832.3,24584.832,1.71527E+12,1531628750,313866,11786.425,734400496.5,0
1.71527E+12,61832.4,62181.8,61707.8,61916,10354.078,1.71528E+12,641246450.6,155345,5561.402,344483005.6,0
1.71528E+12,61916,62235.4,61855,62228.7,4894.984,1.71528E+12,303812457,84699,2577.532,159990357.1,0
1.71528E+12,62228.7,62553.6,62141.3,62420.6,8960.967,1.71528E+12,558544582.8,117997,4957.593,309069792.9,0
1.71528E+12,62420.6,62624.7,62312.3,62580,6437.81,1.71529E+12,402229216.1,100858,3078.117,192351923.7,0
1.71529E+12,62580.1,62790.5,62389.3,62500.5,8347.238,1.71529E+12,522687223,116049,3989.56,249797175,0
1.71529E+12,62500.5,63447.2,62456.2,63252.7,16339.899,1.7153E+12,1029532778,211639,9260.448,583330545.2,0
1.7153E+12,63252.7,63321.4,62830.6,63050.1,9630.117,1.7153E+12,606966520.2,145953,4898.351,308715491.7,0
1.7153E+12,63050,63070.2,62716,62818.4,5739.764,1.7153E+12,360793246.2,97262,2328.612,146361464.9,0
1.7153E+12,62818.5,62943.8,62633.2,62850.8,7041.955,1.71531E+12,442169123.4,106595,3316.42,208264985.6,0
1.71531E+12,62850.8,63023.9,62737.5,62874.4,4018.375,1.71531E+12,252626459.5,74672,2001.039,125811521.1,0
1.71531E+12,62874.5,62904.7,62755,62880,2692.985,1.71531E+12,169220418.9,52534,1287.959,80934829.76,0
1.71531E+12,62880,62989.5,62761.8,62906.5,3708.869,1.71532E+12,233237816.2,61955,1923.729,120989020.5,0
1.71532E+12,62906.6,62948,62638.3,62745.4,4646.616,1.71532E+12,291603525.9,76344,2146.473,134709034.6,0
1.71532E+12,62745.5,63197.7,62714,63131,5764.657,1.71532E+12,363078663.5,95314,3190.171,200918604.2,0
1.71532E+12,63131,63365.5,62960.2,63053.9,15545.069,1.71533E+12,981937882.7,178977,8301.207,524382654.1,0
1.71533E+12,63053.8,63119.1,62826.1,63024.6,5693.819,1.71533E+12,358392578.4,86956,2761.991,173855145.3,0
1.71533E+12,63024.6,63199,62826.3,63108.8,5696.953,1.71534E+12,358802244.1,80907,3003.031,189176169.5,0
1.71534E+12,63108.9,63122.3,62830.2,63007,4321.78,1.71534E+12,272179966.2,64616,1880.774,118448951.1,0
1.71534E+12,63007.1,63299,62758.7,63276.5,6239.495,1.71534E+12,393387193.8,95614,3402.222,214574935.6,0
1.71534E+12,63276.5,63446.5,62901.1,62990.5,11908.957,1.71535E+12,752592079.2,166926,5474.43,346026873.9,0
1.71535E+12,62990.6,63086.6,62773,62977.6,8650.33,1.71535E+12,544366805.6,129107,4157.228,261653718.2,0
